player_id,name,pos,gp,pts,ppg,pts_above_avg,pts_above_repl,WAA,WAR
00-0028000,Daniel Thomas,RB,11,81.5,7.41,-102.6,-24.2,-1.132,-0.261
00-0028097,Joseph Smith,TE,4,19.3,4.83,-47.8,-23.6,-0.523,-0.262
00-0028542,Lestar Jean,WR,5,27.1,5.42,-61.5,-23.7,-0.672,-0.262
00-0028406,Thomas Gallarda,TE,3,2.2,0.73,-44.9,-23.2,-0.494,-0.262
00-0026902,Ramses Barden,WR,6,36.0,6.0,-68.2,-22.7,-0.746,-0.263
00-0028087,Dion Lewis,RB,3,7.2,2.4,-44.2,-24.0,-0.478,-0.265
00-0027718,Garrett Graham,TE,11,79.8,7.25,-103.2,-23.4,-1.131,-0.266
00-0028417,Jamar Newsome,WR,3,6.9,2.3,-46.8,-24.3,-0.505,-0.268
00-0028068,James Harper,RB,5,20.9,4.18,-61.6,-23.7,-0.694,-0.27
00-0027567,Steven Maneri,TE,4,12.6,3.15,-52.3,-25.3,-0.555,-0.271
00-0026780,Kevin Ogletree,WR,11,85.9,7.81,-104.9,-22.6,-1.164,-0.273
00-0028114,Dwayne Harris,WR,5,24.5,4.9,-64.7,-25.2,-0.702,-0.277
00-0026266,Lavelle Hawkins,WR,3,6.0,2.0,-45.9,-25.2,-0.502,-0.281
00-0028021,Jerrel Jernigan,WR,3,3.5,1.17,-49.7,-25.0,-0.547,-0.282
00-0027976,Ryan Williams,RB,5,23.8,4.76,-62.1,-26.1,-0.667,-0.284
00-0026579,Kahlil Bell,RB,3,4.5,1.5,-46.1,-26.2,-0.489,-0.284
00-0029547,Vick Ballard,RB,13,95.5,7.35,-120.7,-27.4,-1.33,-0.287
00-0028163,Anthony Allen,RB,3,1.3,0.43,-48.8,-25.5,-0.542,-0.29
00-0027215,James Paulsen,TE,9,59.2,6.58,-90.0,-27.5,-0.988,-0.29
00-0028071,Johnny White,RB,3,3.4,1.13,-49.0,-27.6,-0.51,-0.293
00-0028270,Weslye Saunders,TE,3,4.5,1.5,-43.3,-25.8,-0.488,-0.295
00-0024535,Eric Weems,WR,3,4.7,1.57,-47.5,-26.6,-0.519,-0.297
00-0025396,Theodore Ginn,WR,3,2.8,0.93,-49.4,-26.5,-0.542,-0.298
00-0027214,Keiland Williams,RB,3,3.2,1.07,-48.2,-27.3,-0.516,-0.299
00-0028338,Kristofer Adams,WR,3,4.6,1.53,-49.6,-28.0,-0.518,-0.299
00-0027139,John Phillips,TE,5,23.5,4.7,-60.1,-27.6,-0.655,-0.3
00-0028906,Nathan Palmer,WR,3,0.6,0.2,-50.7,-25.8,-0.573,-0.3
00-0028118,Tyrod Taylor,QB,3,2.3,0.77,-52.8,-26.9,-0.575,-0.302
00-0029634,James Hanna,TE,3,4.3,1.43,-44.3,-27.0,-0.493,-0.306
00-0029159,Jermaine Kearse,WR,3,3.4,1.13,-48.6,-27.8,-0.526,-0.308
00-0026491,Stefan Logan,WR,3,4.0,1.33,-49.8,-28.6,-0.527,-0.309
00-0027997,Gregory Little,WR,13,100.2,7.71,-125.6,-27.8,-1.391,-0.31
00-0027695,Antony Moeaki,TE,12,87.6,7.3,-112.2,-28.7,-1.234,-0.31
00-0027003,Donald Brown,RB,10,68.0,6.8,-98.3,-27.9,-1.094,-0.311
00-0026878,Tom Crabtree,TE,8,50.3,6.29,-79.2,-27.7,-0.88,-0.314
00-0023438,Braylon Edwards,WR,5,21.4,4.28,-65.2,-27.5,-0.734,-0.318
00-0026262,Tashard Choice,RB,5,20.8,4.16,-63.0,-29.2,-0.675,-0.319
00-0029129,Rod Streater,WR,12,88.9,7.41,-117.7,-28.5,-1.302,-0.32
00-0027080,Michael Goodson,RB,8,48.4,6.05,-88.4,-29.1,-0.979,-0.329
00-0028062,Owen Marecic,RB,3,0.0,0.0,-51.7,-30.5,-0.55,-0.332
00-0026566,Isaac Redman,RB,11,76.7,6.97,-107.5,-29.8,-1.181,-0.333
00-0027772,Anthony Dixon,RB,5,17.7,3.54,-64.1,-30.3,-0.702,-0.335
00-0025559,Legedu Naanee,WR,3,0.9,0.3,-54.0,-31.5,-0.561,-0.336
00-0027007,Chris Wells,RB,6,31.8,5.3,-72.4,-30.9,-0.772,-0.336
00-0027985,Lance Kendricks,TE,13,94.2,7.25,-121.3,-30.2,-1.354,-0.336
00-0028064,Bilal Powell,RB,11,76.2,6.93,-107.1,-30.7,-1.164,-0.336
00-0028017,Leonard Hankerson,WR,12,87.0,7.25,-121.1,-29.0,-1.358,-0.337
00-0029293,Marvin Jones,WR,5,20.8,4.16,-69.0,-30.7,-0.744,-0.337
00-0027890,Benjamin Tate,RB,8,48.9,6.11,-87.5,-29.7,-0.956,-0.338
00-0023460,Jason Campbell,QB,5,15.4,3.08,-75.3,-29.2,-0.848,-0.338
00-0024276,Anthony Scheffler,TE,12,88.4,7.37,-111.2,-30.3,-1.238,-0.339
00-0027654,Arrelious Benn,WR,4,8.2,2.05,-60.1,-30.1,-0.669,-0.344
00-0026204,Kevin Smith,RB,7,39.6,5.66,-77.5,-29.6,-0.865,-0.347
00-0028057,Delone Carter,RB,7,31.5,4.5,-83.3,-30.3,-0.947,-0.349
00-0026281,Gary Barnidge,TE,5,19.3,3.86,-62.6,-30.5,-0.705,-0.35
00-0027109,James Casey,TE,13,94.0,7.23,-121.9,-31.6,-1.351,-0.355
00-0027651,Dexter McCluster,WR,12,86.8,7.23,-121.4,-33.2,-1.321,-0.356
00-0027758,Riley Cooper,WR,8,45.8,5.72,-89.4,-31.2,-1.004,-0.356
00-0029615,Lamar Miller,RB,6,25.7,4.28,-80.2,-32.8,-0.864,-0.362
00-0028012,Ryan Mallett,QB,3,-2.2,-0.74,-57.0,-32.3,-0.621,-0.362
00-0022388,Terrance Copper,WR,5,16.0,3.2,-68.5,-32.2,-0.759,-0.363
00-0028613,Phillip Tanner,RB,5,14.2,2.84,-69.8,-31.8,-0.786,-0.365
00-0025464,Matthew Spaeth,TE,5,15.6,3.12,-68.2,-32.3,-0.767,-0.373
00-0029051,Jarrett Boykin,WR,4,6.0,1.5,-61.7,-33.0,-0.685,-0.375
00-0029531,Ryan Lindley,QB,4,6.2,1.55,-68.4,-33.6,-0.744,-0.376
00-0025409,Brayden Quinn,QB,7,33.9,4.84,-94.4,-32.4,-1.06,-0.378
00-0026658,Zach Potter,TE,4,3.6,0.9,-60.9,-33.4,-0.676,-0.379
00-0027321,Jeffrey Cumberland,TE,11,72.0,6.55,-109.7,-34.3,-1.21,-0.382
00-0026008,Matthew Mulligan,TE,6,23.9,3.98,-74.9,-34.2,-0.822,-0.383
00-0029000,Cole Beasley,WR,6,24.4,4.07,-79.1,-34.3,-0.872,-0.387
00-0024268,Anthony Fasano,TE,13,92.3,7.1,-123.6,-34.1,-1.376,-0.388
00-0028116,Aldrick Robinson,WR,9,54.1,6.01,-99.7,-33.5,-1.121,-0.388
00-0027789,Dezmon Briscoe,WR,4,4.3,1.07,-63.0,-34.5,-0.696,-0.389
00-0027754,John Skelton,QB,7,29.8,4.25,-96.8,-35.9,-1.058,-0.39
00-0028049,Edmond Gates,WR,7,30.1,4.3,-89.2,-35.8,-0.976,-0.39
00-0021931,Kevin Walter,WR,13,91.4,7.03,-134.9,-36.7,-1.474,-0.395
00-0026314,Joshua Morgan,WR,13,91.7,7.05,-134.1,-36.3,-1.495,-0.411
00-0028079,David Williams,TE,5,9.7,1.94,-72.3,-36.7,-0.794,-0.411
00-0028070,Kealoha Pilares,WR,5,13.9,2.78,-74.6,-37.0,-0.81,-0.412
00-0026932,Cedric Peerman,RB,9,47.9,5.32,-100.6,-38.0,-1.097,-0.414
00-0025425,Zachary Miller,TE,13,88.7,6.82,-125.0,-37.6,-1.383,-0.415
00-0023752,Daniel Fells,TE,5,12.2,2.44,-67.3,-37.4,-0.741,-0.419
00-0029262,Rueben Randle,WR,8,39.7,4.96,-97.8,-38.7,-1.067,-0.421
00-0026316,Justin Parmele,RB,7,27.3,3.9,-88.4,-37.3,-0.995,-0.427
00-0027725,Clayton Harbor,TE,10,60.8,6.08,-105.9,-37.8,-1.172,-0.428
00-0024463,Benjamin Obomanu,WR,5,10.9,2.18,-75.7,-38.5,-0.833,-0.429
00-0025487,Michael Bush,RB,13,86.4,6.65,-131.5,-37.1,-1.47,-0.43
00-0028532,Joseph Morgan,WR,9,50.0,5.56,-108.7,-38.6,-1.192,-0.431
00-0027156,Tiquan Underwood,WR,11,67.4,6.13,-120.8,-39.1,-1.34,-0.435
00-0028053,Kendall Hunter,RB,11,64.1,5.83,-116.9,-39.5,-1.299,-0.438
00-0027356,Marlon Moore,WR,6,19.2,3.2,-82.2,-38.8,-0.913,-0.438
00-0027819,Dorin Dickerson,TE,5,10.5,2.1,-74.0,-39.9,-0.801,-0.439
00-0027666,Montario Hardesty,RB,7,27.4,3.91,-85.3,-38.1,-0.963,-0.439
00-0027202,Michael Palmer,TE,5,9.6,1.92,-74.9,-39.7,-0.813,-0.44
00-0021192,Anthony Branch,WR,6,17.0,2.83,-82.9,-38.1,-0.942,-0.443
00-0029218,David Paulson,TE,6,14.6,2.43,-82.8,-38.8,-0.945,-0.452
00-0025414,Robert Meachem,WR,9,46.1,5.12,-109.3,-41.0,-1.193,-0.453
00-0027692,Armanti Edwards,WR,6,17.1,2.85,-86.5,-40.5,-0.947,-0.453
00-0029004,Lance Dunbar,RB,6,16.8,2.8,-83.1,-40.1,-0.921,-0.454
00-0026182,William Royal,WR,8,37.6,4.7,-102.5,-40.7,-1.126,-0.455
00-0028202,Kenneth Draughn,RB,11,65.5,5.95,-119.7,-42.2,-1.329,-0.477
00-0022217,Mewelde Moore,RB,6,15.0,2.5,-85.7,-42.5,-0.949,-0.48
00-0027026,Mohamed Massaquoi,WR,8,38.8,4.85,-102.3,-43.2,-1.115,-0.483
00-0024242,DeAngelo Williams,RB,13,81.9,6.3,-136.0,-41.6,-1.528,-0.488
00-0028736,William Powell,RB,9,41.9,4.66,-106.3,-43.0,-1.186,-0.488
00-0028995,Stephen Hill,WR,11,64.2,5.84,-125.0,-43.8,-1.372,-0.489
00-0026373,Justin Forsett,RB,10,49.8,4.98,-115.4,-43.0,-1.289,-0.49
00-0028016,Austin Pettis,WR,10,50.7,5.07,-120.3,-43.5,-1.346,-0.49
00-0029587,Rhett Ellison,TE,6,14.8,2.47,-78.7,-43.6,-0.884,-0.494
00-0026210,Earl Bennett,WR,10,54.0,5.4,-116.4,-44.2,-1.295,-0.497
00-0026123,Evan Moore,TE,5,2.1,0.42,-81.1,-44.2,-0.889,-0.497
00-0026366,Chazerny Schilens,WR,11,61.8,5.62,-129.4,-46.1,-1.424,-0.506
00-0029276,Evan Rodriguez,TE,5,6.4,1.28,-78.0,-45.4,-0.856,-0.507
00-0027140,Christopher Ogbonnaya,RB,9,38.3,4.26,-109.5,-45.0,-1.227,-0.514
00-0028337,Kyle Adams,TE,6,10.0,1.67,-88.6,-45.5,-0.982,-0.516
00-0029414,Orson Charles,TE,7,22.1,3.16,-93.0,-46.4,-1.015,-0.516
00-0028061,Tandon Doss,WR,7,20.5,2.93,-101.6,-46.9,-1.111,-0.521
00-0029435,Damaris Johnson,WR,9,43.8,4.87,-115.4,-47.4,-1.25,-0.522
00-0029429,Bryce Brown,RB,13,81.3,6.25,-136.6,-44.2,-1.504,-0.524
00-0025701,Ewart Battle,RB,11,60.3,5.48,-123.6,-44.6,-1.383,-0.528
00-0004541,Donald Driver,WR,8,27.7,3.46,-109.3,-47.2,-1.213,-0.532
00-0021756,Will Heller,TE,7,20.4,2.91,-99.8,-48.4,-1.081,-0.535
00-0027675,Edward Dickson,TE,9,36.2,4.02,-113.9,-47.3,-1.271,-0.537
00-0029612,Daryl Richardson,RB,13,74.5,5.73,-140.7,-48.8,-1.555,-0.538
00-0029626,Isaiah Pead,RB,6,6.9,1.15,-90.7,-47.5,-1.016,-0.541
00-0027783,Robert McCoy,TE,11,59.6,5.42,-119.9,-47.4,-1.331,-0.542
00-0028179,David Ausberry,TE,7,19.7,2.81,-98.5,-49.9,-1.059,-0.546
00-0021236,Randy McMichael,TE,7,17.6,2.51,-103.0,-48.8,-1.125,-0.547
00-0024369,Jeffrey King,TE,8,29.1,3.64,-98.8,-49.1,-1.092,-0.548
00-0029702,Juron Criner,WR,9,38.1,4.23,-114.7,-47.9,-1.285,-0.548
00-0029269,Travis Benjamin,WR,9,42.6,4.73,-116.6,-50.2,-1.263,-0.553
00-0028174,Stephen Burton,WR,6,9.3,1.55,-96.1,-49.8,-1.041,-0.553
00-0025460,Jacoby Jones,WR,13,78.8,6.06,-147.5,-49.3,-1.627,-0.554
00-0027618,Brandon Banks,WR,6,12.1,2.02,-92.0,-49.7,-1.006,-0.555
00-0025542,Dante Rosario,TE,9,38.1,4.23,-110.1,-48.3,-1.22,-0.56
00-0028093,Niles Paul,TE,8,29.5,3.69,-102.1,-50.1,-1.128,-0.564
00-0026931,McKenna Pascoe,TE,7,15.5,2.21,-100.7,-50.2,-1.11,-0.567
00-0028565,Armando Allen,RB,7,15.5,2.21,-102.1,-52.9,-1.101,-0.577
00-0028434,Douglas Baldwin,WR,11,56.6,5.15,-134.8,-52.8,-1.478,-0.583
00-0022781,Michael Jenkins,WR,13,76.0,5.85,-148.9,-52.8,-1.634,-0.583
00-0023506,Edwin Smith,TE,7,19.1,2.73,-99.3,-52.0,-1.099,-0.586
00-0024272,Devin Hester,WR,11,53.6,4.87,-134.8,-52.2,-1.498,-0.587
00-0029638,Michael Floyd,WR,12,65.2,5.43,-142.3,-52.8,-1.585,-0.596
00-0028238,Konrad Reuland,TE,8,21.0,2.62,-110.6,-52.0,-1.238,-0.596
00-0025529,Steven Breaston,WR,7,14.4,2.06,-107.1,-55.6,-1.165,-0.618
00-0029273,Robert Turbin,RB,12,59.2,4.93,-144.2,-55.0,-1.608,-0.624
00-0027966,Mark Ingram,RB,13,67.2,5.17,-150.7,-56.3,-1.668,-0.631
00-0026186,Jerome Simpson,WR,9,30.6,3.4,-122.7,-55.7,-1.374,-0.638
00-0026178,John Carlson,TE,7,10.1,1.44,-104.2,-58.3,-1.133,-0.645
00-0029055,Kevin Elliott,WR,8,20.8,2.6,-118.5,-57.1,-1.311,-0.646
00-0026225,Craig Stevens,TE,12,59.2,4.93,-136.9,-57.0,-1.528,-0.65
00-0028170,Baron Batch,RB,8,18.0,2.25,-114.7,-57.6,-1.27,-0.651
00-0025951,Darius Reynaud,RB,8,17.7,2.21,-116.6,-57.4,-1.3,-0.652
00-0029683,Ronnie Hillman,RB,11,46.2,4.2,-135.9,-58.4,-1.503,-0.652
00-0026298,Kellen Davis,TE,12,56.5,4.71,-143.7,-58.3,-1.593,-0.655
00-0027964,Jonathan Baldwin,WR,11,50.1,4.55,-140.9,-58.2,-1.557,-0.658
00-0026367,Peyton Hillis,RB,10,38.6,3.86,-130.4,-58.9,-1.437,-0.661
00-0027325,LeGarrette Blount,RB,9,25.8,2.87,-128.0,-59.2,-1.412,-0.669
00-0028042,Lucas Stocker,TE,9,25.6,2.84,-125.4,-59.7,-1.381,-0.669
00-0027057,Brandon Tate,WR,9,28.5,3.17,-124.9,-58.5,-1.396,-0.672
00-0029590,Taylor Thompson,TE,7,6.4,0.91,-107.1,-60.5,-1.176,-0.677
00-0022929,Devery Henderson,WR,12,56.0,4.67,-150.0,-61.0,-1.642,-0.679
00-0026432,Lance Ball,RB,9,26.3,2.92,-123.7,-60.4,-1.363,-0.68
00-0029251,David Wilson,RB,11,45.9,4.17,-140.1,-61.5,-1.518,-0.685
00-0026224,Harry Douglas,WR,12,57.0,4.75,-153.2,-62.6,-1.669,-0.688
00-0022811,Jerricho Cotchery,WR,9,24.6,2.73,-129.7,-62.0,-1.426,-0.691
00-0011754,Randy Moss,WR,13,64.6,4.97,-160.6,-62.2,-1.768,-0.692
00-0025438,Steven Smith,WR,9,27.1,3.01,-127.6,-61.7,-1.405,-0.692
00-0024318,Bradley Smith,WR,10,34.4,3.44,-139.6,-62.5,-1.529,-0.697
00-0028112,Charles Clay,TE,12,56.4,4.7,-142.0,-62.4,-1.565,-0.7
00-0029660,Trevor Graham,WR,12,54.1,4.51,-154.4,-62.0,-1.712,-0.703
00-0027712,Joseph McKnight,RB,9,22.9,2.54,-123.7,-63.7,-1.354,-0.704
00-0029548,LaVon Brazill,WR,10,35.6,3.56,-133.5,-61.9,-1.495,-0.705
00-0027608,Kyle Williams,WR,11,42.3,3.85,-147.0,-64.4,-1.611,-0.709
00-0023176,Joshua Cribbs,WR,8,12.7,1.59,-125.8,-63.6,-1.382,-0.716
00-0027893,Damian Williams,WR,12,55.5,4.62,-151.5,-63.3,-1.683,-0.717
00-0024297,Derek Hagan,WR,11,43.0,3.91,-145.7,-64.4,-1.615,-0.73
00-0028040,Jordan Cameron,TE,12,50.7,4.23,-144.4,-64.2,-1.613,-0.731
00-0026221,Early Doucet,WR,12,49.6,4.13,-158.5,-67.3,-1.752,-0.753
00-0027089,Louis Murphy,WR,12,49.9,4.16,-156.1,-67.1,-1.738,-0.762
00-0029140,Christopher Rainey,RB,11,36.5,3.32,-146.9,-68.6,-1.628,-0.771
00-0024389,Hubert Walker,TE,12,46.1,3.84,-154.9,-70.1,-1.698,-0.777
00-0029264,Bernard Pierce,RB,12,46.3,3.86,-155.5,-70.4,-1.704,-0.783
00-0024447,Gbolahan Aromashodu,WR,10,29.2,2.92,-145.5,-71.9,-1.582,-0.796
00-0027076,Michael Thomas,WR,11,36.0,3.27,-156.2,-72.0,-1.709,-0.799
00-0024332,Leon Washington,RB,10,20.9,2.09,-148.4,-74.4,-1.62,-0.828
00-0025439,Brian Leonard,RB,10,20.5,2.05,-146.4,-74.5,-1.603,-0.831
00-0029640,Brian Quick,WR,11,29.4,2.67,-159.9,-74.8,-1.762,-0.838
00-0027888,Tobinbo Gerhart,RB,12,35.8,2.98,-167.5,-77.5,-1.85,-0.871
00-0028841,William Johnson,RB,11,26.3,2.39,-156.3,-78.6,-1.726,-0.881
00-0024756,Matthew Willis,WR,10,17.5,1.75,-154.2,-81.0,-1.691,-0.908
00-0028115,Evan Royster,RB,12,33.1,2.76,-166.9,-80.6,-1.848,-0.911
00-0027876,Timothy Tebow,QB,10,10.3,1.03,-176.6,-84.7,-1.933,-0.955
00-0024559,Danny Ware,RB,12,23.9,1.99,-177.4,-89.5,-1.946,-1.001
00-0029415,Keshawn Martin,WR,13,29.8,2.29,-196.5,-98.3,-2.148,-1.096
