player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0030533,Matt Barkley,QB,PHI,2014,1,1,1.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,-1.1799,-69.199,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,0.0,0.0,0.0,-0.0,0.03,0.0004,0.3,-0.3,0.0,0.01,0.0,-0.01
00-0024279,Tarvaris Jackson,QB,SEA,2014,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,-0.5419,40.142,,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,0.0,0.3,0.0,-0.3,0.3,0.0045,0.3,0.0,0.0,0.01,0.0,-0.01
00-0024408,Bruce Gradkowski,QB,PIT,2014,1,1,0.0,2.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,2,-1.0,0.0,-1.658,0.0,0.0,0,0,,,,,,,,,,,0,-0.2,-0.2,-0.2,0.0,-0.2,-0.0031,0.0,-0.2,0.0,0.0,0.0,0.0
00-0028118,Tyrod Taylor,QB,BAL,2014,1,1,0.0,4.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,4,-0.75,0.0,-1.1969,0.0,0.0,0,0,,,,,,,,,,,0,-0.3,-0.3,-2.3,-2.0,-0.3,-0.0041,0.0,-0.3,0.0,0.0,0.0,0.0
00-0026349,Matt Flynn,QB,GB,2014,7,5,2.29,1.43,0.0,0.0,0.0,0.0,16,0.5,4.12,0.0,0.0625,0.1111,-0.7586,-13.433,0.545,0.1875,0.0,10,-1.0,0.0,-0.4609,0.0,0.0,0,0,,,,,,,,,,,0,-2.4,4.8,-0.4,-5.2,0.69,0.0088,5.8,-1.0,0.0,0.2,0.0,-0.2
00-0022787,Matt Schaub,QB,LV,2014,2,2,5.0,0.0,0.0,0.0,0.0,0.0,10,0.5,5.7,0.0,0.2,0.2308,-1.2584,-14.82,0.594,0.4,0.0,0,,,,,,0,0,,,,,,,,,,,0,-3.7,2.9,-1.7,-4.6,1.44,0.0181,2.9,0.0,0.0,0.06,0.0,-0.06
00-0030496,Le'Veon Bell,RB,PIT,2014,16,13,0.0,18.12,6.56,0.1723,0.0124,0.2671,0,,,,,,,,,,,290,4.69,0.0276,0.017,0.2517,0.1172,105,83,0.7905,8.13,10.29,1.03,7.907,9.83,0.3432,0.0286,0.3905,0.1524,0,370.5,318.9,370.5,51.6,19.93,0.2514,0.0,156.7,162.2,9.18,11.0,1.82
00-0028009,DeMarco Murray,RB,DAL,2014,16,13,0.0,24.5,4.0,0.1339,-0.0215,0.1859,0,,,,,,,,,,,392,4.71,0.0332,-0.0111,0.2168,0.1148,64,57,0.8906,6.5,7.3,-1.25,-5.2,8.72,-0.0096,0.0,0.25,0.0781,5,351.1,323.0,351.1,28.1,20.19,0.2865,0.0,226.7,96.3,11.28,13.0,1.72
00-0026184,Matt Forte,RB,CHI,2014,16,13,0.0,16.62,8.12,0.2161,0.007,0.329,0,,,,,,,,,,,266,3.9,0.0226,-0.0639,0.2368,0.0827,130,102,0.7846,6.22,7.92,0.42,14.691,7.73,-0.0114,0.0308,0.2154,0.0923,2,346.6,359.5,346.6,-12.9,22.47,0.296,0.0,160.1,199.4,10.95,10.0,-0.95
00-0025399,Marshawn Lynch,RB,SEA,2014,16,13,0.0,17.5,3.0,0.1118,-0.0093,0.1612,0,,,,,,,,,,,280,4.66,0.0464,0.0398,0.2321,0.125,48,37,0.7708,7.65,9.92,-0.29,-26.214,10.92,0.0927,0.0833,0.3333,0.125,2,302.3,247.2,302.3,55.1,15.45,0.2337,0.0,175.1,72.1,11.7,17.0,5.3
00-0026796,Arian Foster,RB,HOU,2014,13,10,0.08,20.0,4.54,0.1598,0.0605,0.2821,1,1.0,5.0,1.0,0.0,0.0,1.3072,57.559,1.0,1.0,0.0,260,4.79,0.0308,-0.0154,0.2,0.1308,59,38,0.6441,5.54,8.61,2.97,1.869,6.82,-0.1833,0.0847,0.2542,0.0678,2,273.5,245.3,273.5,28.2,18.87,0.284,1.9,145.3,98.1,9.7,14.0,4.3
00-0030485,Eddie Lacy,RB,GB,2014,16,13,0.0,15.38,3.44,0.1064,-0.005,0.1561,0,,,,,,,,,,,246,4.63,0.0366,-0.088,0.2358,0.1545,55,42,0.7636,7.76,10.17,-0.24,-32.846,10.29,0.3991,0.0727,0.3091,0.0727,2,272.6,253.0,272.6,19.6,15.81,0.2015,0.0,158.5,94.5,11.63,13.0,1.37
00-0026213,Jamaal Charles,RB,KC,2014,15,12,0.0,13.73,3.93,0.1317,-0.0098,0.1907,0,,,,,,,,,,,206,5.01,0.0437,0.0371,0.2427,0.1068,59,40,0.678,4.93,7.28,-0.53,-9.387,7.85,-0.0104,0.0847,0.2542,0.0847,3,250.4,211.1,250.4,39.3,14.07,0.2183,0.0,115.9,95.2,8.33,14.0,5.67
00-0026373,Justin Forsett,RB,BAL,2014,16,13,0.0,14.69,3.69,0.1047,-0.0105,0.1497,0,,,,,,,,,,,235,5.39,0.034,0.0314,0.2383,0.1702,59,44,0.7458,4.46,5.98,-0.8,-5.596,7.41,-0.1447,0.0,0.1695,0.0847,0,246.9,226.3,246.9,20.6,14.14,0.185,0.0,134.1,92.2,7.96,8.0,0.04
00-0029615,Lamar Miller,RB,MIA,2014,16,13,0.0,13.5,3.25,0.088,0.0148,0.1424,0,,,,,,,,,,,216,5.09,0.037,0.0024,0.2639,0.1435,52,38,0.7308,5.29,7.24,1.4,3.767,6.39,-0.2923,0.0192,0.1923,0.0577,2,225.4,215.6,224.1,8.5,13.47,0.1756,0.0,136.4,79.2,9.65,9.0,-0.65
00-0029854,C.J. Anderson,RB,DEN,2014,14,11,0.0,12.79,3.14,0.0731,0.0141,0.1196,0,,,,,,,,,,,179,4.74,0.0447,0.0342,0.2626,0.1397,44,34,0.7727,7.36,9.53,1.86,3.951,8.26,0.3147,0.0455,0.2955,0.0909,0,211.3,174.1,211.3,37.2,12.44,0.1504,0.0,109.7,64.5,6.01,10.0,3.99
00-0031301,Jeremy Hill,RB,CIN,2014,16,13,0.0,13.88,2.0,0.0651,-0.0042,0.0947,0,,,,,,,,,,,222,5.06,0.0405,0.017,0.2748,0.1261,32,27,0.8438,6.72,7.96,-0.38,-17.917,8.19,0.0789,0.0,0.2188,0.0625,2,210.9,178.5,210.9,32.4,11.15,0.1584,0.0,133.5,45.0,7.44,9.0,1.56
00-0027029,LeSean McCoy,RB,PHI,2014,16,13,0.0,19.5,2.31,0.0571,-0.0076,0.0804,0,,,,,,,,,,,312,4.23,0.016,-0.0884,0.2147,0.109,37,28,0.7568,4.19,5.54,-0.97,-4.306,6.5,-0.2047,0.0,0.2703,0.0541,3,199.4,242.1,199.4,-42.7,15.13,0.176,0.0,187.4,54.7,9.13,5.0,-4.13
00-0027218,Joique Bell,RB,DET,2014,15,12,0.0,14.87,3.53,0.0974,0.0005,0.1465,0,,,,,,,,,,,223,3.86,0.0314,-0.1161,0.1928,0.1031,53,34,0.6415,6.08,9.47,0.25,24.769,9.91,0.1296,0.0189,0.2642,0.1132,1,198.2,217.4,198.2,-19.2,14.49,0.1866,0.0,136.4,80.9,9.66,8.0,-1.66
00-0028198,Matt Asiata,RB,MIN,2014,15,12,0.0,10.93,4.2,0.1357,-0.0084,0.1977,0,,,,,,,,,,,164,3.48,0.0549,-0.0801,0.2012,0.0427,63,44,0.6984,4.95,7.09,-0.02,-312.0,7.66,-0.3308,0.0159,0.1111,0.0476,1,194.2,194.9,192.2,-2.7,12.99,0.2021,0.0,106.3,88.6,7.43,10.0,2.57
00-0027966,Mark Ingram,RB,NO,2014,13,10,0.0,17.38,2.77,0.0698,-0.0055,0.1009,0,,,,,,,,,,,226,4.27,0.0398,-0.0102,0.208,0.1106,36,29,0.8056,4.03,5.0,-0.36,-11.154,5.0,-0.3643,0.0,0.1389,0.0,1,191.9,210.2,191.9,-18.3,16.17,0.1831,0.0,154.9,55.3,11.78,9.0,-2.78
00-0024204,Fred Jackson,RB,BUF,2014,14,11,0.07,10.07,6.43,0.1685,-0.0184,0.2399,1,0.0,0.0,0.0,0.0,0.0,-0.3917,-27.727,0.0,0.0,0.0,141,3.72,0.0142,-0.0949,0.1702,0.0638,90,66,0.7333,5.57,7.59,-0.74,-7.478,8.8,-0.1469,0.0111,0.2778,0.0889,0,188.6,206.9,186.6,-20.3,14.78,0.2047,1.0,78.4,127.6,5.29,3.0,-2.29
00-0029141,Alfred Morris,RB,WAS,2014,16,13,0.0,16.56,1.62,0.0467,0.0087,0.0761,0,,,,,,,,,,,265,4.05,0.0302,-0.0899,0.1811,0.0981,26,17,0.6538,5.96,9.12,0.69,8.611,9.06,0.1006,0.0,0.3077,0.1154,0,187.9,194.3,187.9,-6.4,12.14,0.1739,0.0,157.2,37.1,8.01,8.0,-0.01
00-0030456,Giovani Bernard,RB,CIN,2014,13,10,0.0,12.92,4.54,0.1452,-0.0014,0.2168,0,,,,,,,,,,,168,4.05,0.0298,-0.0708,0.1905,0.1012,59,43,0.7288,5.92,8.12,0.17,34.9,8.42,-0.0384,0.0339,0.2203,0.1186,0,187.9,187.1,187.9,0.8,14.39,0.2029,0.0,100.3,86.8,5.98,7.0,1.02
00-0030287,Andre Ellington,RB,ARI,2014,12,12,0.0,16.75,5.33,0.158,0.0309,0.2587,0,,,,,,,,,,,201,3.28,0.0149,-0.1784,0.1343,0.0746,64,46,0.7188,6.17,8.59,1.77,3.496,7.93,0.0929,0.0312,0.2969,0.0938,2,177.5,214.3,177.5,-36.8,17.86,0.2451,0.0,121.8,92.5,6.08,5.0,-1.08
00-0027994,Shane Vereen,RB,NE,2014,16,13,0.0,6.0,4.81,0.1231,0.0367,0.2104,0,,,,,,,,,,,96,4.07,0.0208,-0.0659,0.1562,0.125,77,52,0.6753,5.81,8.6,2.82,2.06,7.37,0.1458,0.039,0.3117,0.0909,0,165.8,199.4,165.8,-33.6,12.46,0.1461,0.0,74.1,125.3,9.21,5.0,-4.21
00-0023500,Frank Gore,RB,SF,2014,16,13,0.0,15.94,1.19,0.0388,0.019,0.0715,0,,,,,,,,,,,255,4.34,0.0157,-0.0977,0.2078,0.1216,19,11,0.5789,5.84,10.09,4.42,1.321,9.27,0.0761,0.0526,0.1053,0.0526,2,158.7,161.0,158.7,-2.3,10.06,0.1492,0.0,129.7,31.4,4.9,5.0,0.1
00-0023564,Darren Sproles,RB,PHI,2014,15,12,0.0,3.8,4.13,0.1064,0.0094,0.1662,0,,,,,,,,,,,57,5.77,0.1053,0.0806,0.3158,0.2105,62,40,0.6452,6.24,9.68,0.73,8.6,10.1,-0.0301,0.0,0.2742,0.1129,1,157.6,134.3,145.6,11.3,8.95,0.1062,0.0,38.2,96.1,3.42,6.0,2.58
00-0025637,Ahmad Bradshaw,RB,IND,2014,10,10,0.0,9.0,4.7,0.1112,-0.0028,0.1649,0,,,,,,,,,,,90,4.72,0.0222,-0.1641,0.2,0.1333,47,38,0.8085,6.38,7.89,-0.38,-16.667,8.76,0.3905,0.1277,0.4255,0.1064,2,154.5,148.2,154.5,6.3,14.82,0.1528,0.0,65.6,82.5,7.7,8.0,0.3
00-0027531,Chris Ivory,RB,NYJ,2014,16,13,0.0,12.38,1.69,0.0507,-0.0029,0.0739,0,,,,,,,,,,,198,4.15,0.0303,-0.0843,0.2121,0.0909,27,18,0.6667,4.56,6.83,-0.44,-10.25,6.67,0.0191,0.037,0.1481,0.0741,1,152.4,155.8,152.4,-3.4,9.73,0.1473,0.0,117.0,38.8,7.15,7.0,-0.15
00-0026153,Jonathan Stewart,RB,CAR,2014,13,10,0.0,13.46,2.38,0.0788,-0.018,0.1056,0,,,,,,,,,,,175,4.62,0.0171,-0.0927,0.24,0.1486,31,25,0.8065,5.84,7.24,-1.84,-3.175,8.56,-0.128,0.0323,0.2258,0.0645,1,146.0,140.1,146.0,5.9,10.78,0.1497,0.0,95.9,44.2,4.29,4.0,-0.29
00-0031277,Branden Oliver,RB,LAC,2014,14,11,0.0,11.43,3.21,0.0895,-0.0127,0.1254,0,,,,,,,,,,,160,3.64,0.0187,-0.1454,0.1875,0.0875,45,36,0.8,6.02,7.53,-0.93,-6.452,9.36,0.1003,0.0222,0.2444,0.1111,0,145.3,155.2,145.3,-9.9,11.08,0.1537,0.0,85.7,69.5,4.64,4.0,-0.64
00-0031055,Andre Williams,RB,NYG,2014,16,13,0.0,13.56,2.31,0.0604,-0.0052,0.0869,0,,,,,,,,,,,217,3.32,0.0323,-0.1605,0.1382,0.0461,37,18,0.4865,3.51,7.22,-0.59,-5.909,8.17,-0.1762,0.0,0.1622,0.0541,0,145.1,179.1,145.1,-34.0,11.19,0.1356,0.0,122.0,57.1,7.28,7.0,-0.28
00-0022736,Steven Jackson,RB,ATL,2014,15,13,0.0,12.67,1.8,0.0447,0.0071,0.072,0,,,,,,,,,,,190,3.72,0.0316,-0.0864,0.1947,0.0737,27,20,0.7407,5.48,7.4,1.22,4.485,6.05,0.0601,0.0,0.2222,0.037,0,141.5,158.4,141.5,-16.9,10.56,0.1318,0.0,118.6,39.8,7.59,6.0,-1.59
00-0027155,Rashad Jennings,RB,NYG,2014,11,9,0.0,15.18,3.73,0.0964,-0.0385,0.1177,0,,,,,,,,,,,167,3.83,0.024,-0.0741,0.2275,0.0898,41,30,0.7317,5.51,7.53,-2.27,-2.43,10.43,-0.2114,0.0,0.1951,0.122,1,138.5,165.9,138.5,-27.4,15.08,0.1748,0.0,102.2,63.6,6.96,4.0,-2.96
00-0031391,Tre Mason,RB,LA,2014,12,9,0.0,14.92,2.17,0.0778,-0.0183,0.1038,0,,,,,,,,,,,179,4.27,0.0223,-0.1436,0.2067,0.1341,26,16,0.6154,5.69,9.25,-0.96,-5.92,10.25,-0.0676,0.0385,0.3077,0.0769,1,135.3,124.4,135.3,10.9,10.37,0.1725,0.0,88.3,36.1,2.92,5.0,2.08
00-0028043,Roy Helu,RB,WAS,2014,13,12,0.0,3.08,3.62,0.1084,0.0001,0.1627,0,,,,,,,,,,,40,5.4,0.025,-0.0728,0.25,0.225,47,42,0.8936,10.15,11.36,0.19,53.0,11.57,0.309,0.0426,0.3404,0.234,1,127.3,93.8,127.3,33.5,7.21,0.1007,0.0,26.3,67.4,2.05,3.0,0.95
00-0029795,Benny Cunningham,RB,LA,2014,16,13,0.0,4.12,3.31,0.1091,0.0131,0.1728,0,,,,,,,,,,,66,3.73,0.0455,-0.1649,0.1818,0.0909,53,45,0.8491,6.64,7.82,1.25,5.333,6.8,0.1838,0.0189,0.3962,0.0566,1,126.8,117.4,126.8,9.4,7.34,0.1155,0.0,38.8,78.6,3.16,4.0,0.84
00-0024813,Pierre Thomas,RB,NO,2014,11,9,0.0,4.09,5.0,0.1191,-0.0152,0.1681,0,,,,,,,,,,,45,4.93,0.0444,-0.0166,0.2889,0.1556,55,45,0.8182,6.87,8.4,-0.98,-7.0,9.42,0.217,0.0182,0.3455,0.1091,0,123.0,110.4,123.0,12.6,10.04,0.1134,0.0,29.8,80.6,2.06,3.0,0.94
00-0030656,Isaiah Crowell,RB,CLE,2014,15,12,0.0,9.87,0.93,0.0297,0.0078,0.05,0,,,,,,,,,,,148,4.1,0.0541,-0.0675,0.2297,0.1351,14,9,0.6429,6.21,9.67,2.36,2.636,7.56,-0.0874,0.0,0.2857,0.1429,2,122.4,93.0,122.4,29.4,6.2,0.0944,0.0,74.1,18.9,2.23,8.0,5.77
00-0030280,Knile Davis,RB,KC,2014,15,12,0.0,8.93,1.67,0.0514,-0.0028,0.0752,0,,,,,,,,,,,134,3.46,0.0448,-0.2163,0.1716,0.0896,25,16,0.64,5.88,9.19,0.48,12.25,9.81,0.0872,0.04,0.24,0.04,2,121.0,117.5,115.0,-2.5,7.83,0.1193,0.0,79.1,38.4,5.46,7.0,1.54
00-0026144,Darren McFadden,RB,LV,2014,16,13,0.06,9.69,3.5,0.0934,-0.0022,0.1386,1,0.0,0.0,0.0,0.0,0.0,-0.5046,-54.329,0.0,0.0,0.0,155,3.45,0.0129,-0.2037,0.129,0.071,56,36,0.6429,3.79,5.89,-0.02,-212.0,7.25,-0.3103,0.0,0.1429,0.0536,1,120.6,161.7,120.6,-41.1,10.1,0.148,0.5,82.1,79.1,4.0,2.0,-2.0
00-0029675,Trent Richardson,RB,IND,2014,15,12,0.0,10.6,2.27,0.0547,0.0005,0.0825,0,,,,,,,,,,,159,3.26,0.0189,-0.1698,0.1572,0.0629,34,27,0.7941,6.74,8.48,-0.03,-229.0,8.89,0.1204,0.0,0.2647,0.2059,1,117.8,151.9,117.8,-34.1,10.13,0.1105,0.0,99.3,52.6,6.36,3.0,-3.36
00-0026164,Chris Johnson,RB,NYJ,2014,16,13,0.0,9.69,2.12,0.0685,0.004,0.1056,0,,,,,,,,,,,155,4.28,0.0065,-0.0889,0.1355,0.1032,34,24,0.7059,4.44,6.29,0.47,9.438,6.08,-0.3715,0.0294,0.2647,0.0294,1,115.4,123.7,115.4,-8.3,7.73,0.117,0.0,74.0,49.7,2.0,2.0,0.0
00-0030547,Denard Robinson,RB,JAX,2014,13,13,0.08,10.38,2.38,0.0704,-0.0453,0.0739,1,0.0,0.0,0.0,0.0,0.0,-1.7546,-55.471,0.0,0.0,0.0,135,4.31,0.0296,-0.1405,0.1704,0.1111,31,23,0.7419,4.0,5.39,-2.65,-1.512,8.74,-0.1133,0.0,0.1935,0.0645,2,113.6,114.0,113.6,-0.4,8.77,0.1349,0.1,71.9,42.0,2.71,4.0,1.29
00-0031375,Terrance West,RB,CLE,2014,14,12,0.0,12.21,0.93,0.0296,0.0064,0.0488,0,,,,,,,,,,,171,3.94,0.0234,-0.0788,0.1754,0.0585,13,11,0.8462,4.92,5.82,1.77,2.783,4.82,-0.0211,0.0769,0.2308,0.0,1,112.7,111.2,112.7,1.5,7.94,0.1145,0.0,90.8,20.4,4.55,5.0,0.45
00-0029384,Bobby Rainey,RB,TB,2014,12,12,0.08,7.83,3.75,0.1118,0.0229,0.1837,1,0.0,0.0,0.0,0.0,0.0,-0.426,-30.465,0.0,0.0,0.0,94,4.32,0.0106,-0.0972,0.2128,0.117,45,33,0.7333,7.0,9.55,2.51,2.788,8.42,-0.0268,0.0222,0.2667,0.1111,3,111.1,114.0,111.1,-2.9,9.5,0.1434,1.5,47.6,64.9,2.95,2.0,-0.95
00-0024217,Reggie Bush,RB,DET,2014,11,8,0.0,6.91,5.09,0.1463,0.0141,0.2293,0,,,,,,,,,,,76,3.91,0.0263,-0.1615,0.1184,0.0921,56,40,0.7143,4.52,6.33,1.05,4.288,6.3,-0.1317,0.0,0.2321,0.0536,0,107.0,125.7,107.0,-18.7,11.42,0.1491,0.0,39.2,86.5,2.66,2.0,-0.66
00-0031075,Alfred Blue,RB,HOU,2014,16,13,0.0,10.56,1.12,0.0318,0.0095,0.0543,0,,,,,,,,,,,169,3.12,0.0118,-0.1447,0.1716,0.0533,18,15,0.8333,6.28,7.53,2.22,2.825,5.0,0.3563,0.0556,0.3889,0.0556,0,103.1,113.1,97.1,-16.0,7.07,0.1044,0.0,86.3,26.9,3.2,3.0,-0.2
00-0029683,Ronnie Hillman,RB,DEN,2014,8,7,0.0,13.25,4.25,0.1042,0.0258,0.1743,0,,,,,,,,,,,106,4.09,0.0283,-0.0529,0.1887,0.1226,34,21,0.6176,4.09,6.62,2.29,1.782,5.14,-0.0503,0.0294,0.1765,0.0294,0,102.3,120.5,102.3,-18.2,15.06,0.1675,0.0,64.3,56.2,4.75,4.0,-0.75
00-0027325,LeGarrette Blount,RB,PIT,2014,15,13,0.0,8.33,0.8,0.021,0.0009,0.0321,0,,,,,,,,,,,125,4.38,0.04,-0.08,0.24,0.104,12,10,0.8333,4.5,5.4,0.67,6.75,6.1,0.1298,0.0,0.3333,0.0,1,98.1,93.5,98.1,4.6,6.23,0.0782,0.0,75.0,18.4,4.91,5.0,0.09
00-0031413,Bishop Sankey,RB,TEN,2014,16,13,0.0,9.5,1.44,0.0451,-0.0034,0.0653,0,,,,,,,,,,,152,3.74,0.0132,-0.1722,0.1711,0.0724,23,18,0.7826,5.78,7.39,-0.57,-10.231,8.22,0.1409,0.0,0.2174,0.0435,2,96.2,110.5,96.2,-14.3,6.9,0.1116,0.0,78.5,32.0,2.71,2.0,-0.71
00-0030578,Cordarrelle Patterson,RB,MIN,2014,16,13,0.0,0.62,4.19,0.1245,0.1558,0.2959,0,,,,,,,,,,,10,11.7,0.1,0.4683,0.4,0.4,67,33,0.4925,5.73,11.64,9.72,0.59,4.82,-0.3092,0.0149,0.2985,0.1343,0,95.1,111.2,95.1,-16.1,6.95,0.1073,0.0,7.2,103.9,1.57,2.0,0.43
00-0030107,Theo Riddick,RB,DET,2014,13,10,0.0,1.54,3.85,0.0979,0.0182,0.1595,0,,,,,,,,,,,20,2.55,0.0,-0.3772,0.1,0.0,50,34,0.68,6.32,9.29,1.86,3.398,8.97,0.2752,0.08,0.28,0.12,0,94.7,92.8,94.7,1.9,7.14,0.0933,0.0,11.4,81.4,2.84,4.0,1.16
00-0031376,Jerick McKinnon,RB,MIN,2014,11,11,0.0,10.27,3.73,0.1121,-0.0074,0.1629,0,,,,,,,,,,,113,4.76,0.0,-0.0422,0.1858,0.115,41,27,0.6585,3.29,5.0,-0.27,-12.273,6.44,-0.3436,0.0,0.1707,0.0244,0,94.3,109.3,94.3,-15.0,9.94,0.1473,0.0,53.3,56.0,1.19,0.0,-1.19
00-0031285,Devonta Freeman,RB,ATL,2014,16,13,0.0,4.06,2.31,0.058,0.0134,0.0964,0,,,,,,,,,,,65,3.82,0.0154,-0.3957,0.1385,0.1231,37,30,0.8108,6.08,7.5,2.05,2.961,5.67,0.0158,0.027,0.2162,0.0811,1,87.3,90.9,87.3,-3.6,5.68,0.0707,0.0,35.7,55.1,2.12,2.0,-0.12
00-0030513,Latavius Murray,RB,LV,2014,10,7,0.0,8.2,2.3,0.0602,0.0042,0.0933,0,,,,,,,,,,,82,5.17,0.0244,0.0023,0.2195,0.122,23,17,0.7391,6.22,8.41,0.65,9.533,9.0,-0.106,0.0,0.1304,0.087,0,85.7,71.6,85.7,14.1,7.16,0.1045,0.0,41.4,30.2,1.81,2.0,0.19
00-0027888,Toby Gerhart,RB,JAX,2014,14,11,0.0,7.21,1.71,0.0528,-0.0162,0.0679,0,,,,,,,,,,,101,3.23,0.0198,-0.2059,0.2277,0.0693,24,20,0.8333,7.75,9.3,-0.83,-9.3,11.45,0.0336,0.0,0.4167,0.1667,1,81.2,92.1,81.2,-10.9,6.58,0.1058,0.0,57.4,34.7,3.05,2.0,-1.05
00-0029613,Doug Martin,RB,TB,2014,11,8,0.0,12.18,1.82,0.0523,-0.0028,0.0765,0,,,,,,,,,,,134,3.69,0.0149,-0.1206,0.1716,0.0597,20,13,0.65,3.2,4.92,-0.2,-16.0,4.85,-0.2483,0.0,0.15,0.05,0,80.8,88.8,80.8,-8.0,8.07,0.1276,0.0,62.3,26.5,1.32,2.0,0.68
00-0028083,Jacquizz Rodgers,RB,ATL,2014,16,13,0.0,3.62,2.5,0.0641,-0.0029,0.0941,0,,,,,,,,,,,58,3.74,0.0172,-0.1202,0.2069,0.0517,40,29,0.725,4.33,5.97,-0.05,-86.5,6.38,-0.1484,0.025,0.225,0.0,0,80.0,89.2,80.0,-9.2,5.58,0.0694,0.0,28.6,60.6,1.71,2.0,0.29
00-0026855,Antone Smith,RB,ATL,2014,10,10,0.0,2.3,1.5,0.0366,-0.0028,0.0529,0,,,,,,,,,,,23,6.26,0.087,0.0415,0.2609,0.1304,15,13,0.8667,14.8,17.08,-0.33,-44.4,17.92,0.9898,0.2,0.3333,0.2,1,77.6,35.1,77.6,42.5,3.51,0.0463,0.0,11.4,23.7,0.77,5.0,4.23
00-0027791,James Starks,RB,GB,2014,14,11,0.0,6.07,2.07,0.0597,0.0255,0.1073,0,,,,,,,,,,,85,3.92,0.0235,-0.1318,0.1882,0.1294,29,18,0.6207,4.83,7.78,3.97,1.217,6.72,-0.0778,0.0,0.2069,0.0345,0,77.3,93.8,77.3,-16.5,6.7,0.0852,0.0,49.9,43.9,2.53,2.0,-0.53
00-0027890,Ben Tate,RB,CLE,2014,11,10,0.0,10.82,1.09,0.0333,0.004,0.0528,0,,,,,,,,,,,119,3.12,0.0336,-0.1844,0.1513,0.0672,12,9,0.75,5.0,6.67,1.42,3.529,5.0,-0.7343,0.0,0.25,0.1667,0,76.1,91.0,76.1,-14.9,8.27,0.1203,0.0,74.3,16.7,4.63,4.0,-0.63
00-0029273,Robert Turbin,RB,SEA,2014,16,13,0.0,4.62,1.25,0.0453,0.0075,0.0732,0,,,,,,,,,,,74,4.19,0.0,-0.1057,0.2162,0.0946,20,16,0.8,9.3,11.62,1.35,6.889,10.5,0.6924,0.1,0.45,0.15,1,75.6,67.8,75.6,7.8,4.24,0.0641,0.0,37.5,30.3,1.51,2.0,0.49
00-0028121,Jordan Todman,RB,JAX,2014,15,12,0.0,2.13,2.47,0.072,0.0199,0.122,0,,,,,,,,,,,32,5.81,0.0312,-0.0078,0.1562,0.125,37,25,0.6757,5.35,7.92,2.0,2.676,7.92,-0.1743,0.027,0.1622,0.1351,0,75.4,68.8,75.4,6.7,4.58,0.0706,0.0,15.8,53.0,0.68,2.0,1.32
00-0029588,Dan Herron,RB,IND,2014,11,8,0.0,7.09,2.36,0.062,-0.0005,0.0926,0,,,,,,,,,,,78,4.5,0.0128,-0.0874,0.2179,0.0897,26,21,0.8077,6.65,8.24,-0.15,-43.25,9.19,-0.023,0.0,0.2692,0.1538,2,75.4,81.7,75.4,-6.2,7.42,0.0859,0.0,42.3,39.4,1.96,1.0,-0.96
00-0031045,Carlos Hyde,RB,SF,2014,14,13,0.0,5.93,1.14,0.0348,-0.0003,0.052,0,,,,,,,,,,,83,4.01,0.0482,-0.1355,0.1928,0.1084,16,12,0.75,4.25,5.67,0.31,13.6,5.42,-0.2839,0.0,0.1875,0.0625,1,74.1,76.9,74.1,-2.8,5.49,0.0809,0.0,51.2,25.6,3.69,4.0,0.31
00-0029104,Jonas Gray,RB,NE,2014,8,6,0.0,11.12,0.38,0.0097,0.0039,0.0173,0,,,,,,,,,,,89,4.63,0.0562,0.0826,0.2921,0.1011,3,1,0.3333,2.33,7.0,3.33,0.7,3.0,-0.218,0.0,0.0,0.0,0,72.9,77.9,72.9,-5.0,9.74,0.1111,0.0,73.6,4.3,6.07,5.0,-1.07
00-0029205,Travaris Cadet,RB,NO,2014,13,12,0.0,0.77,3.92,0.0969,0.0145,0.1555,0,,,,,,,,,,,10,3.2,0.0,-0.5404,0.1,0.0,51,38,0.7451,5.8,7.79,1.25,4.625,6.42,0.0427,0.0196,0.2941,0.0784,2,72.8,82.4,72.8,-9.6,6.34,0.0718,0.0,5.5,77.0,1.08,1.0,-0.08
00-0027003,Donald Brown,RB,LAC,2014,13,10,0.0,6.54,3.15,0.0942,-0.0102,0.1341,0,,,,,,,,,,,85,2.62,0.0,-0.2333,0.1294,0.0471,41,29,0.7073,5.15,7.28,-0.46,-11.105,9.86,-0.1117,0.0,0.1707,0.0976,0,72.4,101.4,72.4,-29.0,7.8,0.1091,0.0,43.1,58.3,1.96,0.0,-1.96
