player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0038582,Clayton Tune,QB,GB,2025,2,0,7.5,2.5,0.0,0.0,0.0,0.0,15,0.4667,2.8,0.0,0.0667,0.25,-0.995,-21.548,0.724,0.1333,0.0,5,4.6,0.0,0.4358,0.4,0.2,0,0,,,,,,,,,,,0,2.0,5.8,2.0,-3.8,2.92,0.0714,3.2,2.6,0.0,0.23,0.0,-0.23
00-0033662,Cooper Rush,QB,BAL,2025,4,4,13.0,1.0,0.0,0.0,0.0,0.0,52,0.6538,5.83,0.0,0.0769,0.0189,-0.3556,-1.766,0.904,0.25,0.0385,4,-1.0,0.0,-1.3953,0.0,0.0,0,0,,,,,,,,,,,1,1.7,13.3,1.7,-11.6,3.33,0.0518,13.6,-0.3,0.0,0.42,0.0,-0.42
00-0037013,Zach Wilson,QB,MIA,2025,4,3,2.75,0.75,0.0,0.0,0.0,0.0,11,0.5455,2.91,0.0,0.0,0.0,-0.6019,-11.173,0.525,0.2727,0.0,3,0.33,0.0,-0.0795,0.0,0.0,0,0,,,,,,,,,,,0,1.4,3.0,1.4,-1.6,0.75,0.0124,2.4,0.6,0.0,0.09,0.0,-0.09
00-0032434,Brandon Allen,QB,TEN,2025,1,0,30.0,0.0,0.0,0.0,0.0,0.0,30,0.5667,2.4,0.0,0.0333,0.0323,-0.7751,-13.082,0.661,0.1,0.0333,0,,,,,,0,0,,,,,,,,,,,0,0.9,6.9,0.9,-6.0,6.88,0.1241,6.9,0.0,0.0,0.15,0.0,-0.15
00-0035704,Drew Lock,QB,SEA,2025,3,3,1.0,2.0,0.0,0.0,0.0,0.0,3,0.6667,5.0,0.0,0.0,0.0,-0.2976,-14.29,3.0,0.3333,0.0,6,-0.83,0.0,-0.1612,0.0,0.0,0,0,,,,,,,,,,,0,0.1,0.6,0.1,-0.5,0.21,0.0032,1.0,-0.4,0.0,0.01,0.0,-0.01
00-0033319,Nick Mullens,QB,JAX,2025,4,2,0.75,3.0,0.0,0.0,0.0,0.0,3,1.0,6.33,0.0,0.0,0.0,0.9666,28.958,4.75,0.6667,0.0,12,-0.67,0.0,-0.205,0.0,0.0,0,0,,,,,,,,,,,0,-0.0,0.7,-0.0,-0.7,0.18,0.0023,1.9,-1.2,0.0,0.31,0.0,-0.31
00-0039577,Kedon Slovis,QB,ARI,2025,2,2,1.0,0.0,0.0,0.0,0.0,0.0,2,0.5,-1.0,0.0,0.0,0.0,-1.0733,-31.812,-0.667,0.0,0.0,0,,,,,,0,0,,,,,,,,,,,0,-0.1,0.5,-0.1,-0.5,0.23,0.0023,0.5,0.0,0.0,0.01,0.0,-0.01
00-0038658,Adrian Martinez,QB,SF,2025,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1,-1.0,0.0,-2.3244,0.0,0.0,0,0,,,,,,,,,,,0,-0.1,-0.1,-0.1,0.0,-0.1,-0.0015,0.0,-0.1,0.0,0.0,0.0,0.0
00-0035264,Jarrett Stidham,QB,DEN,2025,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,-0.1,-0.1,-0.1,0.0,-0.1,-0.0011,0.0,-0.1,0.0,0.0,0.0,0.0
00-0034577,Kyle Allen,QB,DET,2025,2,2,1.0,1.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,-0.6776,-63.749,0.0,0.0,0.0,3,-1.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,-0.3,0.4,-0.3,-0.7,0.2,0.0027,0.7,-0.3,0.0,0.04,0.0,-0.04
00-0035289,Gardner Minshew,QB,KC,2025,4,2,3.25,1.5,0.0,0.0,0.0,0.0,13,0.4615,2.85,0.0,0.0769,0.0,-0.4934,-19.621,0.544,0.1538,0.0,6,0.33,0.0,-0.0952,0.0,0.0,0,0,,,,,,,,,,,0,-0.3,3.1,-0.3,-3.5,0.79,0.0108,2.8,0.4,0.0,0.05,0.0,-0.05
00-0031345,Jimmy Garoppolo,QB,LA,2025,3,2,0.0,3.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,9,-1.11,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,,0,-1.0,-0.9,-1.0,-0.1,-0.3,-0.0033,0.0,-0.9,0.0,0.0,0.0,0.0
00-0040673,Jalen Milroe,QB,SEA,2025,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,3,1.33,0.0,-2.147,0.0,0.0,0,0,,,,,,,,,,,1,-1.6,1.2,-1.6,-2.8,0.4,0.0065,0.0,1.2,0.0,0.01,0.0,-0.01
00-0033280,Christian McCaffrey,RB,SF,2025,17,13,0.06,18.29,7.59,0.2335,0.078,0.4049,1,0.0,0.0,0.0,0.0,0.0,-0.7709,0.0,0.0,0.0,0.0,311,3.86,0.0322,-0.0677,0.2283,0.0868,129,102,0.7907,7.16,9.06,2.6,2.758,7.06,0.3026,0.0543,0.3721,0.1008,0,416.6,433.9,414.6,-19.3,25.52,0.3284,1.5,215.7,216.8,20.99,17.0,-3.99
00-0038542,Bijan Robinson,RB,ATL,2025,17,13,0.0,16.88,6.06,0.1976,0.021,0.3111,0,,,,,,,,,,,287,5.15,0.0244,-0.0427,0.2195,0.1254,103,79,0.767,7.96,10.38,0.98,8.119,10.85,0.2582,0.0388,0.3301,0.1262,3,370.8,327.6,370.8,43.2,19.27,0.2753,0.0,171.3,156.2,9.56,11.0,1.44
00-0039139,Jahmyr Gibbs,RB,DET,2025,17,13,0.0,14.29,5.53,0.1615,0.0147,0.2526,0,,,,,,,,,,,243,5.03,0.0535,-0.011,0.2305,0.1111,94,77,0.8191,6.55,8.0,0.57,11.407,7.99,0.1888,0.0532,0.2979,0.1064,1,366.9,305.5,366.6,61.1,17.97,0.2311,0.0,151.9,153.5,10.68,18.0,7.32
00-0036223,Jonathan Taylor,RB,IND,2025,17,13,0.0,19.0,3.24,0.1098,-0.0112,0.1569,0,,,,,,,,,,,323,4.91,0.0557,0.0581,0.2601,0.1115,55,46,0.8364,6.87,8.22,-0.82,-8.4,9.43,0.1679,0.0364,0.2727,0.1273,1,362.3,305.9,362.3,56.4,17.99,0.2386,0.0,223.5,82.3,15.44,20.0,4.56
00-0039040,De'Von Achane,RB,MIA,2025,16,13,0.0,14.88,5.31,0.1875,0.0107,0.2887,0,,,,,,,,,,,238,5.67,0.0336,0.059,0.2353,0.1681,85,67,0.7882,5.74,7.28,0.41,13.943,8.24,-0.1203,0.0471,0.2706,0.0941,0,322.8,266.0,322.1,56.1,16.63,0.2693,0.0,133.0,133.0,6.57,12.0,5.43
00-0037248,James Cook,RB,BUF,2025,17,13,0.0,18.18,2.35,0.0819,0.0055,0.1266,0,,,,,,,,,,,309,5.25,0.0388,0.018,0.2201,0.1262,40,33,0.825,7.28,8.82,1.4,5.196,8.24,0.2168,0.05,0.275,0.175,3,302.2,250.0,302.2,52.2,14.71,0.1974,0.0,187.2,62.8,10.25,14.0,3.75
00-0038597,Chase Brown,RB,CIN,2025,17,13,0.0,13.65,5.18,0.1432,0.0137,0.2244,0,,,,,,,,,,,232,4.39,0.0259,-0.0183,0.2241,0.1034,88,69,0.7841,4.97,6.33,0.52,9.5,6.52,-0.1174,0.0568,0.2045,0.0682,0,282.6,275.8,280.3,4.5,16.22,0.2123,0.0,139.2,136.6,9.23,11.0,1.77
00-0032764,Derrick Henry,RB,BAL,2025,17,13,0.06,18.06,1.24,0.0488,0.0024,0.0749,1,0.0,0.0,0.0,0.0,0.0,-0.4591,-33.693,0.0,0.0,0.0,307,5.2,0.0521,0.0299,0.2573,0.1173,21,15,0.7143,7.14,10.0,0.57,12.5,9.0,-0.1369,0.0,0.1905,0.0952,3,279.5,252.9,279.5,26.6,14.88,0.2335,1.7,220.4,30.8,15.58,16.0,0.42
00-0037840,Kyren Williams,RB,LA,2025,17,13,0.0,15.24,2.94,0.0808,0.021,0.1358,0,,,,,,,,,,,259,4.83,0.0386,0.019,0.2857,0.1004,50,36,0.72,5.62,7.81,2.5,2.248,4.31,0.1708,0.06,0.24,0.04,2,263.3,247.8,263.3,15.5,14.58,0.1728,0.0,169.6,78.2,12.24,13.0,0.76
00-0036973,Travis Etienne,RB,JAX,2025,17,13,0.0,15.29,3.06,0.0976,-0.0166,0.1348,0,,,,,,,,,,,260,4.26,0.0269,-0.073,0.1846,0.1,52,36,0.6923,5.62,8.11,-1.46,-3.842,9.42,0.1759,0.1154,0.2692,0.0577,0,253.9,241.9,253.9,12.0,14.23,0.1808,0.0,158.1,83.8,10.5,13.0,2.5
00-0040122,Ashton Jeanty,RB,LV,2025,17,13,0.0,15.65,4.29,0.1476,-0.0581,0.1807,0,,,,,,,,,,,266,3.67,0.0188,-0.245,0.1654,0.0902,73,55,0.7534,4.74,6.29,-1.42,-3.327,8.22,-0.1627,0.0685,0.1781,0.0411,1,245.1,249.0,245.1,-3.9,14.64,0.2482,0.0,147.8,101.2,7.48,10.0,2.52
00-0036997,Javonte Williams,RB,DAL,2025,16,13,0.0,15.75,3.19,0.086,-0.0146,0.1187,0,,,,,,,,,,,252,4.77,0.0437,0.0484,0.2659,0.1032,51,35,0.6863,2.69,3.91,-1.31,-2.045,5.89,-0.4458,0.0392,0.1373,0.0,2,242.8,263.0,242.8,-20.2,16.43,0.1891,0.0,172.2,90.8,14.62,13.0,-1.62
00-0035700,Josh Jacobs,RB,GB,2025,15,12,0.0,15.6,2.93,0.1015,-0.0401,0.1243,0,,,,,,,,,,,234,3.97,0.0556,-0.0634,0.235,0.0983,44,36,0.8182,6.41,7.83,-0.89,-7.231,8.44,0.2693,0.0227,0.1818,0.0909,2,237.1,228.1,237.1,9.0,15.21,0.2143,0.0,160.9,67.3,11.39,14.0,2.61
00-0034844,Saquon Barkley,RB,PHI,2025,16,13,0.0,17.5,3.12,0.1205,-0.0069,0.176,0,,,,,,,,,,,280,4.07,0.025,-0.0861,0.1714,0.1,50,37,0.74,5.46,7.38,0.62,8.806,8.0,-0.0994,0.04,0.22,0.06,1,232.3,252.2,232.3,-19.9,15.76,0.2331,0.0,173.0,79.2,9.76,9.0,-0.76
00-0036275,D'Andre Swift,RB,CHI,2025,16,12,0.0,13.94,3.0,0.0935,-0.007,0.1354,0,,,,,,,,,,,223,4.87,0.0404,0.0693,0.278,0.1345,48,34,0.7083,6.23,8.79,-0.52,-11.96,10.5,-0.0327,0.0208,0.2292,0.0625,2,228.6,213.9,227.7,13.8,13.37,0.1732,0.0,143.7,70.2,8.18,10.0,1.82
00-0036919,Kenny Gainwell,RB,PIT,2025,17,13,0.0,6.71,5.0,0.163,-0.0144,0.2345,0,,,,,,,,,,,114,4.71,0.0439,-0.0058,0.2982,0.1316,85,73,0.8588,5.72,6.66,-0.2,-28.588,7.23,0.0463,0.0353,0.2706,0.0706,1,221.3,213.2,221.3,8.1,12.54,0.1796,0.0,85.0,128.2,9.21,8.0,-1.21
00-0037228,Jaylen Warren,RB,PIT,2025,16,12,0.0,13.19,2.81,0.0958,-0.045,0.1122,0,,,,,,,,,,,211,4.54,0.0284,-0.0024,0.2464,0.109,45,40,0.8889,7.4,8.32,-2.51,-2.947,10.97,0.2365,0.0444,0.2889,0.1111,0,217.1,207.9,217.1,9.2,12.99,0.1837,0.0,141.2,66.7,9.83,8.0,-1.83
00-0036139,Rico Dowdle,RB,CAR,2025,17,13,0.0,13.88,2.94,0.1103,-0.0315,0.1433,0,,,,,,,,,,,236,4.56,0.0254,-0.0098,0.2161,0.1017,50,39,0.78,5.94,7.62,-1.04,-5.712,8.97,-0.0181,0.02,0.28,0.08,1,216.3,199.7,216.3,16.6,11.75,0.1842,0.0,128.9,70.8,5.67,7.0,1.33
00-0038120,Breece Hall,RB,NYJ,2025,16,13,0.06,15.19,3.0,0.1059,-0.0075,0.1535,1,1.0,4.0,1.0,0.0,0.0,1.1946,56.875,1.0,1.0,0.0,243,4.38,0.0165,-0.0916,0.2346,0.107,48,36,0.75,7.29,9.72,0.29,25.0,8.92,0.1806,0.0208,0.2708,0.1042,2,207.7,196.3,207.7,11.3,12.27,0.2051,1.9,124.1,70.3,4.99,6.0,1.01
00-0040730,RJ Harvey,RB,DEN,2025,17,13,0.06,8.59,3.41,0.1021,-0.0099,0.1462,1,0.0,0.0,0.0,0.0,0.0,-0.4586,-77.062,0.0,0.0,0.0,146,3.7,0.0479,-0.1568,0.1918,0.0548,58,47,0.8103,6.14,7.57,0.48,12.714,7.66,0.3289,0.0862,0.3103,0.069,1,206.6,189.0,206.6,17.6,11.12,0.1449,0.4,94.0,94.6,8.0,12.0,4.0
00-0040734,TreVeyon Henderson,RB,NE,2025,17,13,0.0,10.59,2.47,0.0839,-0.0003,0.1257,0,,,,,,,,,,,180,5.06,0.05,0.0469,0.25,0.1,42,35,0.8333,5.26,6.31,-0.02,-221.0,6.97,0.0638,0.0238,0.1667,0.0238,1,206.2,186.2,206.2,20.0,10.95,0.151,0.0,118.1,68.0,8.12,10.0,1.88
00-0038134,Kenneth Walker III,RB,SEA,2025,17,13,0.0,13.0,2.12,0.0826,-0.0213,0.109,0,,,,,,,,,,,221,4.65,0.0226,-0.0647,0.2081,0.1493,36,31,0.8611,7.83,9.1,-1.14,-6.878,10.94,0.19,0.0,0.3333,0.1667,0,191.9,193.0,191.9,-1.1,11.35,0.1645,0.0,137.0,56.0,7.01,5.0,-2.01
00-0035261,Tony Pollard,RB,TEN,2025,17,13,0.0,14.24,2.41,0.076,0.0005,0.1143,0,,,,,,,,,,,242,4.47,0.0207,-0.0896,0.1983,0.1116,41,33,0.8049,5.02,6.24,0.29,17.167,6.15,-0.2885,0.0,0.2683,0.0244,3,185.8,184.1,185.8,1.8,10.83,0.1733,0.0,129.4,54.6,4.48,5.0,0.52
00-0039165,Zach Charbonnet,RB,SEA,2025,16,12,0.0,11.5,1.5,0.052,0.0122,0.0866,0,,,,,,,,,,,184,3.97,0.0652,-0.0063,0.2609,0.0652,24,20,0.8333,6.0,7.2,1.67,3.6,6.15,0.0281,0.0,0.2917,0.0417,0,181.4,179.8,181.4,1.6,11.24,0.1618,0.0,140.1,39.8,11.58,12.0,0.42
00-0036875,Rhamondre Stevenson,RB,NE,2025,14,10,0.0,9.29,2.64,0.0984,0.0473,0.1807,0,,,,,,,,,,,130,4.64,0.0538,-0.1406,0.2231,0.1154,37,32,0.8649,9.32,10.78,4.3,2.17,8.22,0.354,0.0541,0.2973,0.1892,3,178.8,151.9,178.8,26.9,10.85,0.1514,0.0,90.4,61.5,7.61,9.0,1.39
00-0040784,Quinshon Judkins,RB,CLE,2025,14,12,0.0,16.43,2.57,0.0828,-0.0074,0.119,0,,,,,,,,,,,230,3.6,0.0304,-0.1091,0.2174,0.0783,36,26,0.7222,4.75,6.58,-0.42,-11.4,7.46,-0.2026,0.0,0.1944,0.1111,0,169.8,180.8,169.8,-11.0,12.92,0.2034,0.9,132.6,47.3,6.3,7.0,0.7
00-0035685,David Montgomery,RB,DET,2025,17,13,0.12,9.29,1.71,0.0543,0.0018,0.0827,2,0.5,1.5,0.5,0.0,0.3333,-0.5816,3.446,0.429,0.5,0.0,158,4.53,0.0506,0.003,0.2595,0.0949,29,24,0.8276,6.62,8.0,0.41,16.0,8.29,0.1079,0.0,0.3793,0.0345,1,166.9,166.2,166.9,0.8,9.77,0.1257,3.9,117.8,44.5,10.18,9.0,-1.18
00-0039384,Tyrone Tracy Jr.,RB,NYG,2025,15,11,0.0,11.73,3.2,0.1078,0.0024,0.1634,0,,,,,,,,,,,176,4.2,0.0114,-0.0556,0.2216,0.108,48,36,0.75,6.0,8.0,0.4,15.158,8.72,0.0008,0.0417,0.2917,0.1042,1,160.8,166.6,160.8,-5.8,11.1,0.1555,0.0,94.9,71.6,4.09,4.0,-0.09
00-0040236,Kyle Monangai,RB,CHI,2025,17,13,0.0,9.94,1.76,0.0572,-0.0002,0.0857,0,,,,,,,,,,,169,4.63,0.0296,0.0217,0.2367,0.0888,30,18,0.6,5.47,9.11,0.07,82.0,9.0,-0.2422,0.0,0.2333,0.0667,0,146.7,155.6,146.7,-8.9,9.15,0.1166,0.0,108.4,47.2,6.71,5.0,-1.71
00-0033923,Kareem Hunt,RB,KC,2025,17,13,0.0,9.59,1.47,0.0438,-0.0001,0.0657,0,,,,,,,,,,,163,3.75,0.0491,0.0593,0.3374,0.0613,25,18,0.72,5.72,7.94,0.0,,8.5,0.0554,0.04,0.32,0.04,1,145.4,146.7,145.4,-1.3,8.63,0.1155,0.0,107.8,38.9,8.4,9.0,0.6
00-0040583,Woody Marks,RB,HOU,2025,16,13,0.0,12.25,2.25,0.0684,0.0175,0.1149,0,,,,,,,,,,,196,3.59,0.0102,-0.1489,0.199,0.0765,36,24,0.6667,5.78,8.67,2.14,2.701,9.29,0.2008,0.0833,0.1944,0.0833,0,145.1,176.0,145.1,-30.9,11.0,0.1461,0.0,119.8,56.2,7.95,5.0,-2.95
00-0037256,Rachaad White,RB,TB,2025,17,13,0.0,7.76,2.65,0.0826,-0.0265,0.1054,0,,,,,,,,,,,132,4.33,0.0303,0.079,0.2803,0.0985,45,40,0.8889,4.84,5.45,-2.27,-2.137,8.22,-0.0403,0.0,0.2222,0.0444,0,143.0,154.7,143.0,-11.7,9.1,0.1222,0.0,85.6,69.0,6.25,4.0,-2.25
00-0040242,Jacory Croskey-Merritt,RB,WAS,2025,17,13,0.0,10.29,0.76,0.0298,-0.0052,0.0411,0,,,,,,,,,,,175,4.6,0.0457,-0.0373,0.2343,0.12,13,9,0.6923,5.23,7.56,-1.46,-3.579,8.56,0.0796,0.0,0.2308,0.0769,2,140.3,132.8,140.3,7.5,7.81,0.1166,0.0,113.8,19.0,6.75,8.0,1.25
00-0039361,Bucky Irving,RB,TB,2025,10,6,0.0,17.3,3.5,0.1071,-0.0206,0.1463,0,,,,,,,,,,,173,3.4,0.0058,-0.2056,0.1561,0.0636,35,30,0.8571,7.91,9.23,-1.6,-4.946,12.0,0.2518,0.0857,0.3143,0.1714,1,138.5,139.2,138.5,-0.7,13.92,0.1892,0.0,88.7,50.4,2.62,4.0,1.38
00-0040666,Omarion Hampton,RB,LAC,2025,9,6,0.0,13.78,3.89,0.118,-0.0298,0.1562,0,,,,,,,,,,,124,4.4,0.0323,-0.0063,0.25,0.1129,35,32,0.9143,5.49,6.0,-1.54,-3.556,7.66,-0.0169,0.0286,0.2,0.0857,0,135.7,133.6,135.7,2.1,14.84,0.2038,0.0,81.4,52.2,5.4,5.0,-0.4
00-0037525,Jordan Mason,RB,MIN,2025,16,13,0.0,9.94,1.0,0.0351,-0.0152,0.0419,0,,,,,,,,,,,159,4.77,0.0377,-0.0363,0.283,0.1384,16,14,0.875,3.19,3.64,-3.25,-0.981,7.29,-0.288,0.0,0.0625,0.0,1,128.9,118.8,128.9,10.2,7.42,0.1165,0.0,97.3,21.4,5.25,6.0,0.75
00-0040715,Cam Skattebo,RB,NYG,2025,8,8,0.0,12.62,4.0,0.1292,-0.0069,0.1889,0,,,,,,,,,,,101,4.06,0.0495,-0.1198,0.2673,0.099,32,24,0.75,6.47,8.62,-0.16,-41.4,8.71,0.1049,0.0625,0.3438,0.0938,1,127.7,115.2,127.7,12.5,14.4,0.1983,0.0,68.6,46.6,5.2,7.0,1.8
00-0036555,Chuba Hubbard,RB,CAR,2025,15,11,0.0,8.93,2.6,0.0882,-0.035,0.1079,0,,,,,,,,,,,134,3.81,0.0075,-0.117,0.2313,0.0597,39,30,0.7692,5.72,7.43,-1.03,-5.575,9.7,0.1174,0.0769,0.3077,0.1026,1,125.4,132.6,125.4,-7.2,8.84,0.1383,0.0,71.0,61.6,3.9,4.0,0.1
00-0037263,Tyler Allgeier,RB,ATL,2025,17,13,0.0,8.41,0.94,0.0321,-0.0067,0.0435,0,,,,,,,,,,,143,3.59,0.0559,-0.0808,0.2517,0.0979,16,14,0.875,6.0,6.86,-1.62,-3.692,8.57,0.1739,0.0,0.1875,0.125,0,123.0,120.9,123.0,2.1,7.11,0.1016,0.0,98.2,22.7,6.77,8.0,1.23
00-0039738,Blake Corum,RB,LA,2025,17,13,0.0,8.53,0.82,0.0226,0.001,0.0346,0,,,,,,,,,,,145,5.14,0.0414,0.1099,0.3034,0.1586,14,8,0.5714,2.57,4.5,1.79,1.44,4.62,-0.4192,0.0,0.1429,0.0,0,122.2,121.8,122.2,0.5,7.16,0.0849,0.0,100.9,20.9,6.9,6.0,-0.9
00-0033293,Aaron Jones,RB,MIN,2025,12,9,0.0,11.0,3.42,0.1414,-0.0125,0.2033,0,,,,,,,,,,,132,4.15,0.0152,-0.018,0.2121,0.0909,41,28,0.6829,4.85,7.11,-0.61,-7.96,8.11,-0.1842,0.0244,0.2195,0.0488,1,118.7,130.8,118.7,-12.1,10.9,0.1936,0.0,67.7,63.1,3.39,3.0,-0.39
00-0039391,Kimani Vidal,RB,LAC,2025,12,9,0.0,12.92,1.83,0.0587,-0.0072,0.083,0,,,,,,,,,,,155,4.15,0.0194,-0.0909,0.2065,0.0839,22,16,0.7273,6.18,8.5,-0.64,-9.714,10.62,0.0336,0.0455,0.2727,0.0455,0,117.9,137.8,117.9,-19.9,11.49,0.1586,0.0,100.6,37.2,6.86,4.0,-2.86
00-0036158,J.K. Dobbins,RB,DEN,2025,10,10,0.0,15.3,1.4,0.0459,-0.0114,0.0608,0,,,,,,,,,,,153,5.05,0.0261,0.0273,0.2418,0.1373,14,11,0.7857,2.64,3.36,-2.14,-1.233,5.09,-0.3561,0.0,0.0,0.0,0,115.9,108.8,115.9,7.1,10.88,0.1431,0.0,87.8,21.0,3.82,4.0,0.18
00-0039032,Tyjae Spears,RB,TEN,2025,13,9,0.0,5.54,3.85,0.1228,-0.0485,0.1503,0,,,,,,,,,,,72,3.93,0.0278,-0.0542,0.2222,0.0833,50,45,0.9,5.28,5.87,-2.3,-2.296,8.02,-0.0329,0.0,0.2,0.08,0,111.7,110.8,111.7,0.9,8.52,0.1342,0.0,40.6,70.2,2.55,2.0,-0.55
00-0035250,Devin Singletary,RB,NYG,2025,17,13,0.0,7.0,1.12,0.04,-0.0055,0.0561,0,,,,,,,,,,,119,3.67,0.042,-0.0232,0.2269,0.0504,19,18,0.9474,7.95,8.39,-0.63,-12.583,9.0,0.1191,0.0,0.2105,0.1579,0,108.8,112.5,108.8,-3.7,6.62,0.092,1.2,82.0,29.2,6.11,5.0,-1.11
00-0033906,Alvin Kamara,RB,NO,2025,11,11,0.0,11.91,3.55,0.1167,0.0077,0.1804,0,,,,,,,,,,,131,3.6,0.0076,-0.2197,0.1603,0.0763,39,33,0.8462,4.77,5.64,0.85,5.636,6.12,-0.2993,0.0,0.1795,0.0513,2,100.7,121.2,100.7,-20.5,11.02,0.1593,0.0,65.5,55.7,2.38,1.0,-1.38
00-0035537,Ty Johnson,RB,BUF,2025,17,13,0.0,2.94,1.94,0.0685,-0.0211,0.0879,0,,,,,,,,,,,50,4.0,0.06,0.0553,0.26,0.04,33,24,0.7273,7.97,10.96,-1.18,-6.744,12.54,0.347,0.0606,0.3333,0.1212,0,100.3,95.9,97.1,1.2,5.64,0.0757,0.0,43.0,52.9,5.09,5.0,-0.09
00-0036924,Michael Carter,RB,ARI,2025,13,9,0.0,7.08,3.46,0.0917,0.0154,0.1484,0,,,,,,,,,,,92,3.62,0.0109,-0.0744,0.2065,0.0543,45,33,0.7333,5.93,8.09,1.67,3.56,7.79,0.0412,0.0,0.2667,0.0444,0,99.0,119.9,99.0,-20.9,9.22,0.114,0.0,51.8,68.1,3.1,1.0,-2.1
00-0038797,Emanuel Wilson,RB,GB,2025,16,12,0.0,7.81,1.06,0.0397,-0.0198,0.0456,0,,,,,,,,,,,125,3.97,0.024,-0.0617,0.256,0.096,17,15,0.8824,5.82,6.6,-1.88,-3.094,8.87,0.0599,0.0,0.2941,0.0588,0,94.5,102.9,94.5,-8.4,6.43,0.096,0.0,76.3,26.6,4.25,3.0,-1.25
00-0037157,Bam Knight,RB,ARI,2025,10,9,0.0,8.2,3.1,0.076,0.0114,0.1219,0,,,,,,,,,,,82,3.28,0.0488,-0.1998,0.2561,0.061,31,22,0.7097,5.16,7.27,1.19,4.324,6.86,0.0453,0.0323,0.3226,0.0323,1,92.9,110.5,92.9,-17.6,11.05,0.1272,0.0,63.1,47.4,6.17,5.0,-1.17
00-0038611,Chris Rodriguez Jr.,RB,WAS,2025,12,10,0.0,9.33,0.33,0.0133,0.0035,0.0224,0,,,,,,,,,,,112,4.46,0.0536,0.0553,0.2857,0.1161,4,3,0.75,7.5,10.0,4.0,1.875,8.67,-0.825,0.0,0.25,0.25,0,92.0,93.1,92.0,-1.1,7.75,0.1118,0.0,88.2,4.9,7.46,6.0,-1.46
00-0038951,Sean Tucker,RB,TB,2025,14,10,0.0,6.14,0.79,0.023,-0.0013,0.0335,0,,,,,,,,,,,86,3.72,0.0814,-0.0425,0.2558,0.0814,11,8,0.7273,3.09,4.25,-0.91,-3.4,6.12,-0.2874,0.0909,0.0909,0.0909,0,91.4,89.4,91.4,2.0,6.39,0.0858,0.0,71.3,18.2,6.89,8.0,1.11
00-0040719,Bhayshul Tuten,RB,JAX,2025,15,13,0.0,5.53,0.93,0.0297,0.0019,0.046,0,,,,,,,,,,,83,3.7,0.0602,-0.1228,0.2771,0.0602,14,10,0.7143,5.64,7.9,0.57,9.875,8.0,0.3925,0.1429,0.2143,0.1429,1,88.6,82.4,88.6,6.2,5.49,0.0703,0.0,59.9,22.5,4.79,7.0,2.21
00-0034791,Nick Chubb,RB,HOU,2025,15,13,0.0,8.13,1.33,0.0396,0.0041,0.0623,0,,,,,,,,,,,122,4.15,0.0246,-0.1116,0.1639,0.0738,20,13,0.65,3.35,5.15,0.75,4.467,4.85,-0.1216,0.0,0.05,0.05,0,88.3,101.1,88.3,-12.8,6.74,0.0907,0.0,72.8,28.3,3.69,3.0,-0.69
00-0040162,Dylan Sampson,RB,CLE,2025,15,13,0.0,4.33,2.67,0.0868,-0.0211,0.1154,0,,,,,,,,,,,65,2.69,0.0,-0.2588,0.1846,0.0462,40,33,0.825,6.78,8.21,-1.55,-4.371,9.64,0.1725,0.05,0.2,0.05,1,87.6,89.4,87.6,-1.8,5.96,0.0932,0.0,32.4,56.9,1.51,2.0,0.49
00-0037197,Isiah Pacheco,RB,KC,2025,13,10,0.0,9.08,2.0,0.068,-0.0061,0.0977,0,,,,,,,,,,,118,3.92,0.0085,-0.1156,0.2288,0.0847,26,19,0.7308,3.88,5.32,-1.04,-3.741,6.37,-0.1799,0.0385,0.1538,0.0385,0,87.3,104.7,87.3,-17.4,8.05,0.1107,0.0,64.9,39.8,2.82,2.0,-0.82
00-0033526,Samaje Perine,RB,CIN,2025,14,10,0.0,6.0,1.5,0.0444,-0.01,0.0595,0,,,,,,,,,,,84,4.55,0.0357,-0.003,0.381,0.1071,21,17,0.8095,4.14,5.12,-1.52,-2.719,6.41,-0.1235,0.0,0.2381,0.0476,2,77.9,82.4,77.9,-4.5,5.89,0.0771,0.0,53.6,28.8,2.95,3.0,0.05
