player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0034358,Derrius Guice,RB,WAS,2019,5,5,0.0,8.4,1.8,0.0569,-0.0028,0.0834,0,,,,,,,,,,,42,5.83,0.0476,0.0715,0.2143,0.0952,9,7,0.7778,8.78,11.29,-0.33,-26.333,12.29,0.3539,0.1111,0.2222,0.1111,0,57.4,41.0,57.4,16.4,8.19,0.1322,0.0,29.2,11.8,2.12,3.0,0.88
00-0034400,Jordan Wilkins,RB,IND,2019,12,10,0.0,4.25,0.92,0.0272,0.0027,0.0427,0,,,,,,,,,,,51,6.02,0.0392,0.1438,0.2353,0.1765,11,7,0.6364,3.91,6.14,1.36,2.867,4.57,-0.2354,0.0,0.0909,0.0,0,54.0,56.0,54.0,-2.0,4.67,0.0594,0.0,40.5,15.6,3.39,2.0,-1.39
00-0034799,Kalen Ballage,RB,MIA,2019,12,12,0.0,6.17,2.0,0.0535,-0.0071,0.0753,0,,,,,,,,,,,74,1.82,0.0405,-0.2845,0.1351,0.0,24,14,0.5833,2.62,4.5,-0.33,-7.875,6.21,-0.7387,0.0,0.1667,0.0,0,51.8,82.9,51.8,-31.1,6.91,0.0995,0.0,49.4,33.5,3.85,3.0,-0.85
00-0035268,Ryquell Armstead,RB,JAX,2019,14,11,0.0,2.5,1.71,0.0438,0.01,0.0727,0,,,,,,,,,,,35,3.09,0.0,-0.2599,0.1429,0.0571,24,14,0.5833,6.0,10.29,1.83,3.273,8.0,0.1054,0.0833,0.375,0.125,0,51.2,56.2,51.2,-5.0,4.01,0.0535,0.0,18.9,37.3,1.85,2.0,0.15
00-0029239,Brandon Bolden,RB,NE,2019,9,9,0.0,1.67,1.22,0.03,0.0269,0.0639,0,,,,,,,,,,,15,4.53,0.2,0.2152,0.3333,0.2,11,9,0.8182,10.09,12.33,6.0,1.682,6.56,-0.0161,0.0909,0.5455,0.2727,0,50.9,36.6,50.9,14.3,4.06,0.0461,0.0,17.9,18.7,2.44,4.0,1.56
00-0034208,Mike Boone,RB,MIN,2019,5,2,0.0,9.8,0.8,0.0367,-0.0025,0.0532,0,,,,,,,,,,,49,5.57,0.0612,0.0212,0.1837,0.102,4,3,0.75,4.25,5.67,-1.25,-3.4,8.67,-1.8458,0.0,0.0,0.0,0,50.0,39.8,50.0,10.2,7.95,0.1206,0.0,34.1,5.7,2.42,3.0,0.58
00-0034975,Justice Hill,RB,BAL,2019,15,12,0.0,3.87,1.0,0.0334,0.0055,0.054,0,,,,,,,,,,,58,3.88,0.0345,-0.0986,0.1724,0.1034,15,8,0.5333,4.67,8.75,1.53,3.043,10.12,0.1766,0.0,0.3333,0.0,0,49.5,59.3,49.5,-9.8,3.95,0.0507,0.0,35.5,23.8,2.01,2.0,-0.01
00-0033950,Wayne Gallman,RB,NYG,2019,9,9,0.0,3.22,1.67,0.0465,0.0155,0.0806,0,,,,,,,,,,,29,3.79,0.069,-0.2843,0.2069,0.1034,15,11,0.7333,6.8,9.27,2.07,3.29,9.45,0.2368,0.0667,0.2667,0.2,1,48.2,46.8,48.2,1.4,5.2,0.0665,0.0,23.2,23.6,2.43,3.0,0.57
00-0034115,Jeff Wilson,RB,SF,2019,8,8,0.0,3.38,0.62,0.0228,0.0094,0.0408,0,,,,,,,,,,,27,3.89,0.1481,0.0365,0.3333,0.0741,5,3,0.6,6.8,11.33,2.4,2.833,7.0,0.0564,0.2,0.2,0.2,0,46.9,33.0,46.9,13.9,4.12,0.0596,0.0,23.8,9.2,2.92,5.0,2.08
00-0034432,Bo Scarbrough,RB,DET,2019,6,4,0.0,14.83,0.67,0.0187,-0.0049,0.0247,0,,,,,,,,,,,89,4.24,0.0112,-0.1499,0.1685,0.0674,4,1,0.25,1.25,5.0,-2.0,-0.625,8.0,-0.1144,0.0,0.0,0.0,1,43.2,49.1,43.2,-5.9,8.18,0.1242,0.0,43.4,5.7,0.79,1.0,0.21
00-0034679,Mark Walton,RB,MIA,2019,7,7,0.0,7.57,3.0,0.0857,-0.0152,0.1179,0,,,,,,,,,,,53,3.79,0.0,-0.1499,0.2075,0.1132,21,15,0.7143,4.24,5.93,-1.14,-3.708,7.07,-0.3434,0.0,0.1429,0.0952,1,42.0,55.3,42.0,-13.3,7.9,0.1198,0.0,26.4,28.9,0.89,0.0,-0.89
00-0032104,Ameer Abdullah,RB,MIN,2019,11,8,0.0,2.09,1.91,0.0701,0.0006,0.1056,0,,,,,,,,,,,23,5.0,0.0,-0.1589,0.1739,0.2174,21,15,0.7143,4.19,5.87,0.43,9.778,5.27,-0.2743,0.0476,0.2381,0.0476,0,41.3,42.4,41.3,-1.1,3.86,0.0586,0.0,12.5,29.9,0.42,1.0,0.58
00-0032975,Jonathan Williams,RB,IND,2019,4,4,0.0,12.25,1.25,0.0499,-0.0094,0.0683,0,,,,,,,,,,,49,4.8,0.0204,0.0507,0.2653,0.1429,5,5,1.0,11.8,11.8,-1.0,-11.8,12.8,1.13,0.0,0.6,0.2,0,40.4,34.1,40.4,6.3,8.53,0.1149,0.0,26.7,7.4,1.02,1.0,-0.02
00-0034253,Dontrell Hilliard,RB,CLE,2019,6,5,0.0,2.17,2.5,0.0746,-0.0022,0.1103,0,,,,,,,,,,,13,3.77,0.1538,-0.0546,0.2308,0.1538,15,12,0.8,6.13,7.67,0.33,18.4,8.58,-0.1383,0.0,0.2667,0.0667,0,38.1,35.8,38.1,2.3,5.96,0.0813,0.0,11.4,24.3,1.63,2.0,0.37
00-0034378,Ito Smith,RB,ATL,2019,7,7,0.0,3.14,2.0,0.0441,0.0085,0.072,0,,,,,,,,,,,22,4.82,0.0455,0.164,0.4545,0.1818,14,11,0.7857,6.21,7.91,1.71,3.625,6.55,-0.0745,0.0,0.1429,0.0,0,36.3,41.1,36.3,-4.8,5.87,0.0702,0.0,20.2,20.9,2.19,1.0,-1.19
00-0030578,Cordarrelle Patterson,RB,CHI,2019,12,9,0.0,1.42,1.42,0.0367,0.0174,0.0672,0,,,,,,,,,,,17,6.06,0.0,0.0179,0.2353,0.1765,17,11,0.6471,4.88,7.55,4.94,0.988,6.55,-0.0755,0.0,0.1765,0.0588,0,35.6,43.8,29.6,-14.2,3.65,0.0498,0.0,13.8,30.1,2.15,0.0,-2.15
00-0028064,Bilal Powell,RB,NYJ,2019,12,10,0.08,4.92,1.0,0.0327,0.0079,0.0545,1,0.0,0.0,0.0,0.0,0.0,-0.5224,-62.246,0.0,0.0,0.0,59,3.88,0.0,-0.1675,0.2034,0.1017,12,7,0.5833,2.75,4.71,1.75,1.571,6.43,-0.2581,0.0,0.0,0.0,0,33.2,47.3,33.2,-14.1,3.94,0.0602,0.5,29.1,17.8,0.72,0.0,-0.72
00-0035148,Darwin Thompson,RB,KC,2019,10,7,0.0,3.7,1.0,0.0276,-0.0091,0.035,0,,,,,,,,,,,37,3.46,0.027,-0.0576,0.2432,0.0541,10,9,0.9,4.3,4.78,-1.6,-2.688,6.89,-0.108,0.0,0.2,0.1,0,32.1,37.6,32.1,-5.5,3.76,0.0468,0.0,23.3,14.3,1.36,1.0,-0.36
00-0035311,Myles Gaskin,RB,MIA,2019,7,5,0.0,5.14,1.71,0.042,-0.0008,0.0625,0,,,,,,,,,,,36,3.69,0.0278,-0.0683,0.1944,0.0833,12,7,0.5833,4.25,7.29,0.17,25.5,6.57,-0.1526,0.0,0.1667,0.0833,0,31.4,36.8,31.4,-5.4,5.25,0.0656,0.0,19.4,17.3,1.2,1.0,-0.2
00-0034440,Justin Jackson,RB,LAC,2019,7,5,0.0,4.14,1.57,0.0421,-0.0034,0.0608,0,,,,,,,,,,,29,6.9,0.0,0.1771,0.3103,0.2414,11,9,0.8182,2.0,2.44,-1.09,-1.833,4.22,-0.369,0.0,0.0,0.0,0,31.2,34.4,31.2,-3.2,4.91,0.0612,0.0,16.2,18.2,1.08,0.0,-1.08
00-0035273,Qadree Ollison,RB,ATL,2019,6,3,0.0,3.67,0.33,0.0085,0.0007,0.0133,0,,,,,,,,,,,22,2.27,0.1818,0.0126,0.2727,0.0,2,1,0.5,3.5,7.0,1.5,2.333,3.0,0.0036,0.0,0.5,0.0,0,30.7,27.7,30.7,3.0,4.61,0.051,0.0,24.5,3.1,2.99,4.0,1.01
00-0032209,T.J. Yeldon,RB,BUF,2019,4,3,0.0,4.25,3.75,0.1072,-0.0153,0.1501,0,,,,,,,,,,,17,3.71,0.0,-0.3027,0.2941,0.2353,15,13,0.8667,8.27,9.54,0.8,10.333,9.15,-0.273,0.0,0.4,0.1333,1,29.7,30.1,29.7,-0.4,7.54,0.1015,0.0,8.6,21.6,0.3,0.0,-0.3
00-0034578,Reggie Bonnafon,RB,CAR,2019,8,6,0.0,2.0,1.12,0.0274,0.0087,0.0471,0,,,,,,,,,,,16,7.25,0.0625,0.1513,0.125,0.125,9,6,0.6667,6.33,9.5,2.89,2.192,8.67,-0.9011,0.0,0.1111,0.1111,0,29.3,19.8,29.3,9.5,2.47,0.0314,0.0,7.3,12.5,0.13,1.0,0.87
00-0032393,C.J. Prosise,RB,SEA,2019,8,6,0.0,2.88,1.5,0.041,0.0204,0.0758,0,,,,,,,,,,,23,3.13,0.0435,-0.3846,0.1739,0.0435,12,10,0.8333,6.33,7.6,4.25,1.49,6.6,0.2178,0.0,0.25,0.0833,1,28.8,34.0,28.8,-5.2,4.25,0.0535,0.0,16.0,18.0,1.22,1.0,-0.22
00-0035594,Travis Homer,RB,SEA,2019,4,1,0.0,4.5,3.25,0.1019,-0.0034,0.1504,0,,,,,,,,,,,18,6.33,0.0,0.1683,0.3333,0.2778,13,11,0.8462,4.31,5.09,-0.31,-14.0,5.45,0.0813,0.0,0.2308,0.0,0,28.0,29.2,28.0,-1.2,7.3,0.094,0.0,9.9,19.3,0.37,0.0,-0.37
00-0032782,Wendell Smallwood,RB,WAS,2019,11,10,0.0,2.0,1.18,0.0487,0.0106,0.0805,0,,,,,,,,,,,22,3.68,0.0,-0.3502,0.1818,0.1364,13,9,0.6923,4.92,7.11,2.15,2.286,5.56,0.0763,0.0,0.3077,0.0769,0,23.5,29.3,23.5,-5.8,2.66,0.0473,0.0,11.1,18.2,0.45,0.0,-0.45
00-0035664,Darrell Henderson,RB,LA,2019,7,6,0.0,5.57,0.86,0.0299,0.0009,0.0455,0,,,,,,,,,,,39,3.77,0.0,-0.248,0.2564,0.1026,6,4,0.6667,6.17,9.25,0.5,12.333,9.25,0.0009,0.0,0.1667,0.0,0,22.4,29.5,22.4,-7.1,4.21,0.0492,0.0,20.7,8.8,0.53,0.0,-0.53
00-0033838,Trey Edmunds,RB,PIT,2019,6,6,0.0,3.67,1.17,0.0348,0.0071,0.0571,0,,,,,,,,,,,22,4.18,0.0,-0.3038,0.0909,0.0455,7,6,0.8571,6.86,8.0,0.86,8.0,7.0,0.7229,0.0,0.2857,0.0,0,20.0,22.2,20.0,-2.2,3.7,0.0551,0.0,13.4,8.8,0.78,0.0,-0.78
00-0033376,Patrick Ricard,RB,BAL,2019,7,6,0.0,0.0,1.57,0.0622,-0.0017,0.0922,0,,,,,,,,,,,0,,,,,,11,8,0.7273,4.27,5.88,-0.09,-47.0,6.5,0.0858,0.0909,0.2727,0.0,0,18.7,19.0,18.7,-0.3,2.71,0.0338,0.0,0.0,19.0,0.61,1.0,0.39
00-0030465,Kenjon Barner,RB,ATL,2019,8,7,0.12,0.5,1.0,0.024,-0.0011,0.0353,1,1.0,3.0,0.0,0.0,0.0,-0.1481,18.686,-0.75,0.0,0.0,4,7.0,0.0,0.2501,0.25,0.25,8,6,0.75,2.75,3.67,-0.38,-7.333,4.5,-0.3049,0.0,0.125,0.0,0,17.1,13.6,11.1,-2.5,1.7,0.0202,0.3,2.0,11.3,0.1,0.0,-0.1
00-0032794,Danny Vitale,RB,GB,2019,9,8,0.0,0.11,1.33,0.0398,0.0338,0.0833,0,,,,,,,,,,,1,3.0,0.0,-0.2976,0.0,0.0,12,7,0.5833,8.08,13.86,6.83,1.183,8.0,0.2295,0.0,0.25,0.25,0,17.0,23.4,17.0,-6.4,2.6,0.0318,0.0,0.7,22.8,1.07,0.0,-1.07
00-0023564,Darren Sproles,RB,PHI,2019,6,6,0.0,2.83,1.67,0.0426,0.0086,0.0699,0,,,,,,,,,,,17,3.88,0.0,-0.2262,0.1765,0.0588,10,6,0.6,2.4,4.0,1.5,1.6,4.17,-0.4461,0.0,0.1,0.0,0,17.0,25.9,17.0,-8.9,4.32,0.0524,0.0,11.2,14.7,0.49,0.0,-0.49
00-0035489,Wes Hills,RB,DET,2019,1,0,0.0,10.0,2.0,0.0465,-0.0056,0.0658,0,,,,,,,,,,,10,2.1,0.2,0.0385,0.3,0.1,2,2,1.0,0.5,0.5,-1.0,-0.5,1.5,-0.7803,0.0,0.0,0.0,0,16.2,14.6,16.2,1.6,14.56,0.1727,0.0,11.6,2.9,1.36,2.0,0.64
00-0035628,D'Ernest Johnson,RB,CLE,2019,3,3,0.0,1.33,2.33,0.0744,0.032,0.1339,0,,,,,,,,,,,4,5.25,0.0,-0.5078,0.0,0.25,7,6,0.8571,10.14,11.83,4.86,2.088,7.17,0.2943,0.0,0.1429,0.1429,0,15.2,13.0,15.2,2.2,4.34,0.0664,0.0,2.2,10.8,0.06,0.0,-0.06
00-0035596,Kerrith Whyte,RB,PIT,2019,6,3,0.0,4.0,0.17,0.0093,-0.0036,0.0114,0,,,,,,,,,,,24,5.08,0.0,0.0382,0.2083,0.1667,1,1,1.0,9.0,9.0,-2.0,-4.5,11.0,1.0567,0.0,1.0,0.0,0,14.1,13.9,14.1,0.2,2.32,0.0429,0.0,12.5,1.5,0.21,0.0,-0.21
00-0032972,Devontae Booker,RB,DEN,2019,6,3,0.0,0.33,1.5,0.0535,0.0274,0.0994,0,,,,,,,,,,,2,4.5,0.0,-0.5469,0.0,0.0,9,6,0.6667,6.33,9.5,4.0,1.583,7.33,-0.2903,0.0,0.1111,0.1111,0,12.6,14.1,12.6,-1.5,2.35,0.0353,0.0,1.2,12.8,0.12,0.0,-0.12
00-0030414,Spencer Ware,RB,KC,2019,3,1,0.0,5.67,2.33,0.07,0.0016,0.1062,0,,,,,,,,,,,17,3.0,0.0,-0.0697,0.1765,0.0,7,5,0.7143,3.14,4.4,0.29,11.0,3.0,-0.3003,0.0,0.1429,0.1429,0,12.3,20.0,12.3,-7.7,6.67,0.0858,0.0,9.2,10.8,0.62,0.0,-0.62
00-0032063,Mike Davis,RB,CHI,2019,5,4,0.0,2.6,1.6,0.0379,0.0035,0.0593,0,,,,,,,,,,,13,2.08,0.0,-0.6511,0.0,0.0,8,7,0.875,2.75,3.14,0.75,3.667,3.86,-0.0484,0.0,0.125,0.0,0,11.9,17.4,11.9,-5.5,3.49,0.0434,0.0,6.1,11.4,0.26,0.0,-0.26
00-0031577,Javorius Allen,RB,NYG,2019,3,1,0.0,3.33,0.67,0.0142,0.007,0.0262,0,,,,,,,,,,,10,3.6,0.1,0.0851,0.3,0.1,2,1,0.5,4.5,9.0,5.5,0.818,4.0,-0.3748,0.0,0.0,0.0,0,11.5,10.2,11.5,1.3,3.39,0.0464,0.0,7.0,3.2,0.64,1.0,0.36
00-0033164,Troymaine Pope,RB,LAC,2019,2,2,0.0,5.0,1.5,0.0437,0.0025,0.0674,0,,,,,,,,,,,10,2.0,0.0,-0.3598,0.0,0.0,3,2,0.6667,4.67,7.0,0.0,,5.5,0.3935,0.3333,0.3333,0.0,0,11.4,11.0,11.4,0.4,5.51,0.0642,0.0,5.9,5.1,0.37,1.0,0.63
00-0032540,Tra Carson,RB,GB,2019,2,2,0.0,9.0,2.0,0.0645,0.0081,0.1024,0,,,,,,,,,,,18,2.67,0.0,-0.3542,0.1667,0.0556,4,4,1.0,4.5,4.5,1.0,4.5,3.5,-0.0383,0.0,0.0,0.0,0,10.6,15.3,10.6,-4.7,7.65,0.0926,0.0,9.3,6.0,0.13,0.0,-0.13
00-0028581,Patrick DiMarco,RB,BUF,2019,6,5,0.0,0.5,1.17,0.0387,0.018,0.0707,0,,,,,,,,,,,3,2.33,0.0,-0.3625,0.0,0.0,7,5,0.7143,5.86,8.2,4.57,1.281,6.2,0.0549,0.0,0.1429,0.1429,0,9.8,11.2,9.8,-1.4,1.88,0.0271,0.0,1.4,9.9,0.04,0.0,-0.04
00-0033296,Alex Armah,RB,CAR,2019,6,6,0.0,1.0,0.33,0.0126,-0.0003,0.0187,0,,,,,,,,,,,6,1.83,0.1667,-0.3017,0.1667,0.0,2,2,1.0,3.0,3.0,-0.5,-6.0,3.5,-0.3162,0.0,0.0,0.0,0,9.7,11.6,9.7,-1.9,1.93,0.0248,0.0,8.5,3.1,1.18,1.0,-0.18
00-0025399,Marshawn Lynch,RB,SEA,2019,1,0,0.0,12.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,12,2.83,0.0833,-0.4186,0.1667,0.0833,0,0,,,,,,,,,,,0,9.4,8.6,9.4,0.8,8.63,0.1011,0.0,8.6,0.0,0.66,1.0,0.34
00-0035013,Jon Hilliman,RB,NYG,2019,3,3,0.0,10.0,1.33,0.0415,-0.0017,0.061,0,,,,,,,,,,,30,3.03,0.0,-0.3412,0.2,0.0333,4,3,0.75,0.25,0.33,-0.25,-1.0,3.33,-2.2719,0.0,0.0,0.0,2,8.2,20.4,8.2,-12.2,6.78,0.1042,0.0,15.4,4.9,0.43,0.0,-0.43
00-0035184,Devine Ozigbo,RB,JAX,2019,1,0,0.0,9.0,5.0,0.1282,0.0259,0.2104,0,,,,,,,,,,,9,3.0,0.0,-0.0591,0.1111,0.0,5,3,0.6,4.6,7.67,1.2,3.833,6.67,0.0195,0.0,0.2,0.0,0,8.0,11.6,8.0,-3.6,11.62,0.1466,0.0,4.7,6.9,0.19,0.0,-0.19
00-0032450,Dwayne Washington,RB,NO,2019,4,2,0.0,2.0,0.25,0.0069,-0.0044,0.0074,0,,,,,,,,,,,8,7.5,0.0,-0.0277,0.25,0.25,1,1,1.0,6.0,6.0,-5.0,-1.2,11.0,0.5098,0.0,0.0,0.0,0,7.6,5.0,7.6,2.6,1.24,0.015,0.0,3.6,1.3,0.07,0.0,-0.07
00-0028063,Taiwan Jones,RB,HOU,2019,1,0,0.0,9.0,1.0,0.0312,-0.0097,0.0401,0,,,,,,,,,,,9,4.44,0.0,0.0242,0.3333,0.1111,1,1,1.0,9.0,9.0,-3.0,-3.0,12.0,0.737,0.0,0.0,0.0,0,5.9,6.4,5.9,-0.5,6.39,0.0752,0.0,4.9,1.4,0.14,0.0,-0.14
00-0034433,Nick Bawden,RB,DET,2019,5,5,0.0,0.0,1.2,0.0345,0.0004,0.0521,0,,,,,,,,,,,0,,,,,,6,4,0.6667,2.83,4.25,0.0,,5.0,-0.1459,0.0,0.1667,0.0,0,5.7,9.9,5.7,-4.2,1.97,0.0237,0.0,0.0,9.9,0.28,0.0,-0.28
00-0032417,Paul Perkins,RB,DET,2019,3,3,0.0,4.0,0.33,0.0078,-0.0011,0.0109,0,,,,,,,,,,,12,2.42,0.0,-0.2497,0.25,0.0833,1,1,1.0,9.0,9.0,-1.0,-9.0,10.0,0.6743,0.0,0.0,0.0,0,4.8,6.6,4.8,-1.8,2.2,0.0271,0.0,5.3,1.3,0.03,0.0,-0.03
00-0029854,C.J. Anderson,RB,DET,2019,2,2,0.0,8.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,16,2.69,0.0,-0.4365,0.0625,0.0,0,0,,,,,,,,,,,0,4.3,7.4,4.3,-3.1,3.69,0.0482,0.0,7.4,0.0,0.15,0.0,-0.15
00-0033789,T.J. Logan,RB,TB,2019,5,5,0.0,0.6,0.6,0.0132,0.0136,0.0293,0,,,,,,,,,,,3,3.33,0.0,-0.2007,0.0,0.0,3,2,0.6667,4.33,6.5,10.0,0.433,4.5,-0.6072,0.0,0.3333,0.0,0,4.3,7.7,4.3,-3.4,1.55,0.0173,0.0,3.0,4.8,0.38,0.0,-0.38
00-0032404,Tyler Ervin,RB,GB,2019,2,0,0.0,0.5,2.0,0.0409,0.0334,0.0848,0,,,,,,,,,,,1,10.0,0.0,0.6177,1.0,1.0,4,2,0.5,2.75,5.5,14.75,0.186,6.0,-0.2451,0.0,0.25,0.0,0,4.1,8.8,4.1,-4.7,4.38,0.0445,0.0,0.6,8.1,0.55,0.0,-0.55
00-0031665,Zach Zenner,RB,ARI,2019,3,3,0.0,1.0,1.0,0.0289,0.0059,0.0475,0,,,,,,,,,,,3,-0.67,0.0,-0.665,0.0,0.0,3,2,0.6667,6.33,9.5,1.67,3.8,9.5,-0.0776,0.0,0.6667,0.0,0,3.7,5.4,3.7,-1.7,1.8,0.0276,0.0,1.8,3.6,0.08,0.0,-0.08
00-0031590,Jay Ajayi,RB,PHI,2019,3,3,0.0,3.33,0.33,0.0067,0.0011,0.0107,0,,,,,,,,,,,10,3.0,0.0,-0.1931,0.3,0.1,1,0,0.0,0.0,,1.0,0.0,,-0.8341,0.0,0.0,0.0,0,3.0,6.9,3.0,-3.9,2.3,0.0252,0.0,5.6,1.3,0.21,0.0,-0.21
00-0034654,Dalyn Dawkins,RB,TEN,2019,2,1,0.0,5.5,0.5,0.02,0.0041,0.0329,0,,,,,,,,,,,11,2.36,0.0,-0.2153,0.1818,0.0909,1,0,0.0,0.0,,2.0,0.0,,-0.8812,0.0,0.0,0.0,0,2.6,6.8,2.6,-4.2,3.4,0.0568,0.0,5.3,1.4,0.07,0.0,-0.07
00-0033374,Ricky Ortiz,RB,NO,2019,1,0,0.0,0.0,1.0,0.0345,0.0048,0.0551,0,,,,,,,,,,,0,,,,,,1,1,1.0,8.0,8.0,1.0,8.0,7.0,0.5894,0.0,0.0,0.0,0,1.8,1.5,1.8,0.3,1.51,0.019,0.0,0.0,1.5,0.0,0.0,0.0
00-0033526,Samaje Perine,RB,CIN,2019,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,5,3.2,0.0,-0.0693,0.2,0.0,0,0,,,,,,,,,,,0,1.6,2.1,1.6,-0.5,2.06,0.0239,0.0,2.1,0.0,0.01,0.0,-0.01
00-0035726,Jakob Johnson,RB,NE,2019,1,1,0.0,0.0,2.0,0.05,0.0219,0.0904,0,,,,,,,,,,,0,,,,,,2,1,0.5,2.5,5.0,3.5,0.714,1.0,-0.3492,0.0,0.0,0.0,0,1.5,2.8,1.5,-1.3,2.79,0.0287,0.0,0.0,2.8,0.01,0.0,-0.01
00-0031209,Senorise Perry,RB,BUF,2019,1,0,0.0,3.0,1.0,0.0256,-0.0033,0.0362,0,,,,,,,,,,,3,1.0,0.0,-0.7267,0.0,0.0,1,1,1.0,1.0,1.0,-1.0,-1.0,2.0,-0.839,0.0,0.0,0.0,0,1.4,3.3,1.4,-1.9,3.33,0.0498,0.0,1.7,1.6,0.14,0.0,-0.14
00-0034457,Josh Adams,RB,NYJ,2019,2,2,0.0,4.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,8,1.5,0.0,-0.2882,0.125,0.125,0,0,,,,,,,,,,,0,1.2,3.4,1.2,-2.2,1.71,0.0231,0.0,3.4,0.0,0.03,0.0,-0.03
00-0035657,Damien Harris,RB,NE,2019,1,1,0.0,4.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,4,3.0,0.0,-0.3772,0.0,0.25,0,0,,,,,,,,,,,0,1.2,1.5,1.2,-0.3,1.49,0.013,0.0,1.5,0.0,0.02,0.0,-0.02
00-0034995,Dexter Williams,RB,GB,2019,2,1,0.0,2.5,0.0,0.0,0.0,0.0,0,,,,,,,,,,,5,2.2,0.0,-0.3531,0.0,0.0,0,0,,,,,,,,,,,0,1.1,2.4,1.1,-1.3,1.19,0.0127,0.0,2.4,0.0,0.02,0.0,-0.02
00-0034449,Buddy Howell,RB,HOU,2019,2,1,0.0,2.5,0.0,0.0,0.0,0.0,0,,,,,,,,,,,5,2.0,0.0,0.1301,0.2,0.0,0,0,,,,,,,,,,,0,1.0,4.7,1.0,-3.7,2.33,0.0328,0.0,4.7,0.0,0.45,0.0,-0.45
00-0035275,Jordan Scarlett,RB,CAR,2019,1,1,0.0,4.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,4,2.25,0.0,-1.1233,0.0,0.0,0,0,,,,,,,,,,,0,0.9,1.7,0.9,-0.8,1.69,0.027,0.0,1.7,0.0,0.01,0.0,-0.01
00-0034808,John Kelly,RB,LA,2019,1,1,0.0,3.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,3,3.0,0.0,-0.6888,0.0,0.0,0,0,,,,,,,,,,,0,0.9,1.6,0.9,-0.7,1.65,0.0149,0.0,1.6,0.0,0.05,0.0,-0.05
00-0032377,Josh Ferguson,RB,WAS,2019,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,3,3.0,0.0,-0.0218,0.3333,0.0,0,0,,,,,,,,,,,0,0.9,1.4,0.9,-0.5,1.42,0.0253,0.0,1.4,0.0,0.0,0.0,0.0
00-0034597,Ryan Nall,RB,CHI,2019,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,2,4.0,0.0,0.0749,0.5,0.0,0,0,,,,,,,,,,,0,0.8,1.0,0.8,-0.2,1.01,0.0128,0.0,1.0,0.0,0.02,0.0,-0.02
00-0035551,Tony Brooks-James,RB,PIT,2019,3,3,0.0,2.67,0.0,0.0,0.0,0.0,0,,,,,,,,,,,8,0.88,0.0,-0.7393,0.0,0.0,0,0,,,,,,,,,,,0,0.7,4.0,0.7,-3.3,1.35,0.0187,0.0,4.0,0.0,0.03,0.0,-0.03
00-0034201,De'Lance Turner,RB,MIA,2019,1,0,0.0,4.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,4,1.5,0.0,-0.3928,0.0,0.0,0,0,,,,,,,,,,,0,0.6,1.8,0.6,-1.2,1.83,0.0164,0.0,1.8,0.0,0.01,0.0,-0.01
00-0029141,Alfred Morris,RB,ARI,2019,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1,4.0,0.0,0.8744,1.0,0.0,0,0,,,,,,,,,,,0,0.4,0.5,0.4,-0.1,0.49,0.009,0.0,0.5,0.0,0.01,0.0,-0.01
00-0029492,Jamize Olawale,RB,DAL,2019,2,2,0.0,0.0,1.0,0.0265,0.0561,0.079,0,,,,,,,,,,,0,,,,,,2,0,0.0,0.0,,17.5,0.0,,-0.9383,0.0,0.0,0.0,0,0.0,3.5,0.0,-3.5,1.75,0.0209,0.0,0.0,3.5,0.11,0.0,-0.11
00-0030506,Travis Kelce,TE,KC,2019,16,13,0.0,0.06,8.5,0.2491,0.2611,0.5565,0,,,,,,,,,,,1,4.0,1.0,2.7598,1.0,0.0,136,97,0.7132,9.04,12.67,9.0,1.004,4.23,0.4613,0.0368,0.4853,0.2279,1,254.3,256.0,254.3,-1.7,16.0,0.1997,0.0,2.7,253.2,8.23,6.0,-2.23
00-0033288,George Kittle,TE,SF,2019,14,11,0.0,0.36,7.64,0.2812,0.2732,0.613,0,,,,,,,,,,,5,4.4,0.0,-0.4308,0.2,0.2,107,85,0.7944,9.84,12.39,5.92,1.664,7.08,0.5431,0.0467,0.4953,0.2056,0,222.5,198.1,222.5,24.4,14.15,0.2036,0.0,6.0,192.1,6.11,5.0,-1.11
